Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Keep for detector? Y/X	Call type	AR comment	Annotator	Species	WH comment	WH	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	Split From (KZ)	KZ Comment	Bill Check (KZ)
2034	Spectrogram 1	2	36720.74514	36720.94048	102.857	634.286	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	120.7451								X	1	0	X	B	1166	FAINT	
2035	Spectrogram 1	2	36721.32485	36721.5454	128.571	822.857	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	121.3249								Y	1	0	X	B	1166	FAINT	
2036	Spectrogram 1	2	36721.70292	36721.89826	145.714	831.429	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	121.7029								Y	1	0	X	B	1166	FAINT	
2037	Spectrogram 1	2	36721.99908	36722.16921	145.714	840	2017-ULU01_0+1_20171226_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171226_013602.wav	121.9991								Y	1	0	X	B	1166	FAINT	
2039	Spectrogram 1	2	37232.05624	37232.3524	94.286	1114.286	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	32.0562								Y	1	0	X	B	1169		
2041	Spectrogram 1	2	37233.77017	37234.32467	77.143	1140	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	33.7702								Y	2	0	X	B	1169		
2042	Spectrogram 1	2	37258.94172	37259.38281	77.143	1182.857	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	58.9417								Y	1	1	X	BY	1173		
2043	Spectrogram 1	2	37259.57814	37259.82389	102.857	1105.714	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	59.5781								Y	1	0	X	B	1173		
2044	Spectrogram 1	2	37266.44365	37266.7335	34.286	1225.714	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	66.4436								Y	1	0	X	B	1174		
2045	Spectrogram 1	2	37268.34661	37268.66167	42.857	1165.714	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	68.3466								Y	1	0	X	B	1174		
2046	Spectrogram 1	2	37448.51165	37448.88972	111.429	660	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	248.5116								Y	2	0	X	B	1175		
2047	Spectrogram 1	2	37449.94202	37450.08065	154.286	677.143	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	249.942								Y	1	0	X	B	1175		
2048	Spectrogram 1	2	37450.40201	37451.03213	94.286	840	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	250.402								Y	2	1	X	BY	1175		
2049	Spectrogram 1	2	37451.49327	37452.26202	51.429	934.286	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	251.4933								Y	2	1	X	BY	1175		
2050	Spectrogram 1	2	37453.03706	37453.84362	85.714	977.143	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	253.0371								Y	2	1	X	BY	1175		
2051	Spectrogram 1	2	37454.12717	37454.72578	60	848.571	2017-ULU01_0+1_20171227_023602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_023602.wav	254.1272								Y	1	1	X	BY	1175		
2052	Spectrogram 1	2	37540.78824	37541.29234	77.143	1328.571	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	40.7882								Y	1	1	Y	BY	1177	Messy	
2053	Spectrogram 1	2	37541.53808	37541.87835	137.143	1448.571	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	41.5381								Y	1	1	Y	BY	1177	Messy	
2054	Spectrogram 1	2	37542.40135	37542.75421	145.714	1311.429	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	42.4014								Y	1	1	Y	BY	1177	Messy	
2055	Spectrogram 1	2	37542.92435	37543.41584	205.714	1362.857	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	42.9244								Y	2	0	Y	B	1177	Messy	
2056	Spectrogram 1	2	37543.64268	37543.79391	180	1200	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	43.6427								Y	1	0	Y	B	1177	Messy	
2059	Spectrogram 1	2	37682.95356	37683.24972	111.429	1114.286	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	182.9536								Y	1	1	X	BY	1181		
2060	Spectrogram 1	2	37735.38807	37736.01189	102.857	1294.286	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	235.3881								Y	2	1	X	BY	1182		
2062	Spectrogram 1	2	37734.89028	37735.18643	162.857	1080	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	234.8903								X	1	0	X	B	1182	Too faint	
2063	Spectrogram 1	2	37736.12531	37738.1543	68.571	1328.571	2017-ULU01_0+1_20171227_173602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171227_173602.wav	236.1253								X	1	0	X	B	1182	Too faint	
2064	Spectrogram 1	2	37841.94159	37842.21884	574.286	1311.429	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	41.9416								X	0	1	X	Y	1184		
2065	Spectrogram 1	2	37842.40158	37843.08211	85.714	1602.857	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	42.4016								Y	3	0	X	B	1184		
2066	Spectrogram 1	2	37998.82461	37999.18378	85.714	994.286	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	198.8246								Y	1	1	Y	BY	1186	Clipping noise on yelp	
2067	Spectrogram 1	2	37999.3224	37999.69417	120	1020	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	199.3224								Y	1	1	Y	BY	1186		
2068	Spectrogram 1	2	37999.78869	37999.99033	60	985.714	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	199.7887								Y	1	0	Y	B	1186		
2069	Spectrogram 1	2	38000.3621	38000.62045	68.571	1105.714	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	200.3621								Y	1	0	Y	B	1186		
2071	Spectrogram 1	2	38088.90756	38089.1155	111.429	822.857	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	288.9076								Y	1	0	X	B	1187		
2072	Spectrogram 1	2	38090.1867	38090.6845	120	797.143	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	290.1867								Y	2	0	X	B	1187		
2073	Spectrogram 1	2	38093.87435	38094.08229	120	908.571	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	293.8744								Y	1	0	X	B	1188		
2074	Spectrogram 1	2	38094.86364	38095.17869	68.571	831.429	2017-ULU01_0+1_20171228_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_013602.wav	294.8636								Y	1	0	X	B	1188		
2075	Spectrogram 1	2	38158.54711	38158.87477	128.571	942.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	58.5471								Y	2	0	X	B	1190		
2076	Spectrogram 1	2	38159.5364	38159.73804	68.571	840	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	59.5364								Y	1	0	X	B	1190		
2077	Spectrogram 1	2	38160.10351	38160.51308	145.714	994.286	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	60.1035								Y	2	0	X	B	1190		
2078	Spectrogram 1	2	38161.40785	38162.22701	188.571	925.714	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	61.4079								Y	3	2	X	BY	1190		
2079	Spectrogram 1	2	38164.74711	38164.92354	111.429	891.429	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	64.7471								Y	1	0	X	B	1191		
2080	Spectrogram 1	2	38165.69859	38165.85612	188.571	685.714	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	65.6986								Y	1	0	X	B	1191		
2081	Spectrogram 1	2	38166.44213	38166.63747	171.429	780	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	66.4421								Y	1	0	X	B	1191		
2082	Spectrogram 1	2	38166.83911	38167.36211	197.143	754.286	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	66.8391								Y	2	0	X	B	1191		
2083	Spectrogram 1	2	38167.63936	38167.841	171.429	762.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	67.6394								Y	1	0	X	B	1191		
2084	Spectrogram 1	2	38168.23167	38168.3829	171.429	762.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	68.2317								Y	1	0	X	B	1191		
2085	Spectrogram 1	2	38169.02562	38169.17685	145.714	702.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	69.0256								Y	1	0	X	B	1191		
2086	Spectrogram 1	2	38169.4352	38169.58013	154.286	685.714	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	69.4352								Y	1	0	X	B	1191		
2087	Spectrogram 1	2	38169.88259	38170.05902	214.286	711.429	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	69.8826								Y	1	0	X	B	-	Not prev annotated	
2088	Spectrogram 1	2	38170.58202	38170.73955	205.714	668.571	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	70.582								Y	1	0	X	B	-	Not prev annotated	
2089	Spectrogram 1	2	38173.48308	38173.66582	214.286	702.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	73.4831								Y	1	0	X	B	1193		
2090	Spectrogram 1	2	38173.99978	38174.46607	197.143	968.571	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	73.9998								Y	2	0	X	B	1193		
2091	Spectrogram 1	2	38175.54113	38176.9589	102.857	985.714	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	75.5411								Y	5	0	X	B	1194		
2092	Spectrogram 1	2	38177.36847	38177.54491	145.714	694.286	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	77.3685								Y	1	0	X	B	1194		
2093	Spectrogram 1	2	38293.15882	38293.5432	111.429	677.143	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	193.1588								Y	2	0	X	B	1195		
2094	Spectrogram 1	2	38294.77823	38294.94836	111.429	694.286	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	194.7782								Y	1	0	X	B	1195		
2095	Spectrogram 1	2	38296.04477	38296.23381	102.857	617.143	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	196.0448								Y	1	0	X	B	1195		
2096	Spectrogram 1	2	38295.41465	38295.83683	94.286	642.857	2017-ULU01_0+1_20171228_033602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171228_033602.wav	195.4146								X	2	0	X	B	1195	Too faint	
2098	Spectrogram 1	2	38575.75531	38576.01996	68.571	1037.143	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	175.7553								Y	1	0	X	B	1200		
2099	Spectrogram 1	2	38576.82652	38577.05336	94.286	891.429	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	176.8265								Y	1	0	X	B	1200		
2100	Spectrogram 1	2	38577.70868	38577.96073	77.143	1002.857	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	177.7087								Y	1	0	X	B	1200		
2101	Spectrogram 1	2	38578.63496	38578.96892	77.143	1002.857	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	178.635								Y	1	0	X	B	1200		
2102	Spectrogram 1	2	38577.19829	38577.53855	77.143	540	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	177.1983								X	1	0	Y	B	1200	Overlap w noise	
2103	Spectrogram 1	2	38614.37462	38618.483	60	942.857	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	214.3746								Y	16	0	X	B	1204	Good	
2104	Spectrogram 1	2	38619.14463	38619.35257	85.714	1242.857	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	219.1446								Y	1	0	X	B	1204		
2105	Spectrogram 1	2	38619.84406	38620.00159	42.857	582.857	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	219.8441								Y	1	0	X	B	1204		
2106	Spectrogram 1	2	38620.24104	38620.70103	34.286	720	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	220.241								Y	2	0	X	B	1204		
2107	Spectrogram 1	2	38634.02754	38635.60283	51.429	1165.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	234.0275								Y	6	0	X	B	1206		
2108	Spectrogram 1	2	38635.82338	38637.83976	102.857	625.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	235.8234								Y	7	0	X	B	1206		
2109	Spectrogram 1	2	38668.30271	38668.51695	120	677.143	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	268.3027								Y	1	1	X	BY	1207	FAINT	
2110	Spectrogram 1	2	38668.63037	38668.88242	111.429	754.286	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	268.6304								Y	1	1	X	BY	1207	FAINT	
2111	Spectrogram 1	2	38669.22898	38669.39911	145.714	685.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	269.229								Y	1	0	X	B	1207	FAINT	
2112	Spectrogram 1	2	38669.58185	38669.72047	77.143	600	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	269.5819								Y	1	0	X	B	1207	FAINT	
2113	Spectrogram 1	2	38669.8591	38670.34429	128.571	780	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	269.8591								Y	3	0	X	B	1207	FAINT	
2114	Spectrogram 1	2	38671.01222	38671.30838	137.143	720	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	271.0122								Y	1	1	X	BY	1207		
2115	Spectrogram 1	2	38671.61714	38671.88179	145.714	925.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	271.6171								Y	1	1	X	BY	1207		
2116	Spectrogram 1	2	38672.14644	38672.42999	154.286	985.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	272.1464								Y	1	1	X	BY	1207		
2117	Spectrogram 1	2	38673.90833	38674.35571	77.143	831.429	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	273.9083								X	1	1	X	BY	1208	Too faint	
2118	Spectrogram 1	2	38674.54475	38674.73378	94.286	745.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	274.5448								Y	1	1	X	BY	1208	FAINT	
2119	Spectrogram 1	2	38675.18117	38675.51513	120	985.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	275.1812								Y	1	1	X	BY	1208		
2120	Spectrogram 1	2	38675.8995	38676.03183	120	814.286	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	275.8995								Y	1	0	X	B	1208	FAINT	
2121	Spectrogram 1	2	38677.56302	38677.85287	128.571	685.714	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	277.563								Y	1	1	X	BY	1208		
2122	Spectrogram 1	2	38678.70984	38679.00599	94.286	728.571	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	278.7098								Y	1	1	X	BY	1208		
2123	Spectrogram 1	2	38678.33177	38678.61532	514.286	1097.143	2017-ULU01_0+1_20171229_093602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20171229_093602.wav	278.3318								X	0	2	X	Y	1208		
2124	Spectrogram 1	2	2531.878485	2532.042316	85.714	711.429	2017-ULU01_0+1_20180101_020602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180101_020602.wav	131.8785								X	1	0	X	B	1214	Too faint	
2125	Spectrogram 1	2	2532.540111	2532.754352	111.429	737.143	2017-ULU01_0+1_20180101_020602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180101_020602.wav	132.5401								Y	1	0	X	B	1214		
2126	Spectrogram 1	2	2556.646758	2556.848397	42.857	617.143	2017-ULU01_0+1_20180101_020602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180101_020602.wav	156.6467								Y	1	0	X	B	-	Not prev annotated	
2127	Spectrogram 1	2	3318.255409	3318.513759	68.571	651.429	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	18.2554								Y	1	0	X	B	1221	FAINT	
2128	Spectrogram 1	2	3318.967445	3319.137577	94.286	582.857	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	18.9674								Y	1	0	X	B	1221	FAINT	
2129	Spectrogram 1	2	3320.908213	3321.065743	94.286	540	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	20.9082								Y	1	0	X	B	1221	FAINT	
2130	Spectrogram 1	2	3321.790381	3321.954212	51.429	694.286	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	21.7904								Y	1	0	X	B	1221	FAINT	
2131	Spectrogram 1	2	3325.972164	3326.1612	77.143	514.286	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	25.9722								Y	1	0	X	B	1222	FAINT	
2132	Spectrogram 1	2	3326.482561	3326.627489	51.429	625.714	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	26.4826								Y	1	0	X	B	1222	FAINT	
2133	Spectrogram 1	2	3327.440343	3327.629379	60	591.429	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	27.4403								Y	1	0	X	B	1222	FAINT	
2134	Spectrogram 1	2	3328.328812	3328.505246	60	608.571	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	28.3288								Y	1	0	X	B	1222	FAINT	
2135	Spectrogram 1	2	3375.63582	3375.988687	60	565.714	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	75.6358								Y	2	0	X	B	1225		
2137	Spectrogram 1	2	3376.341554	3376.700723	102.857	797.143	2017-ULU01_0+1_20180102_013602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180102_013602.wav	76.3416								Y	1	0	X	B	1225		
2138	Spectrogram 1	2	3730.415712	3730.604748	102.857	857.143	2017-ULU01_0+1_20180105_060602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180105_060602.wav	130.4157								Y	1	0	X	B	1227		
2139	Spectrogram 1	2	3730.800085	3731.297879	85.714	1165.714	2017-ULU01_0+1_20180105_060602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180105_060602.wav	130.8001								Y	1	1	X	BY	1227		
2140	Spectrogram 1	2	3731.921698	3732.192649	111.429	814.286	2017-ULU01_0+1_20180105_060602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180105_060602.wav	131.9217								Y	1	0	X	B	1227		
2141	Spectrogram 1	2	5920.43384	5920.862321	60	1011.429	2017-ULU01_0+1_20180108_150602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_150602.wav	220.4338								Y	1	1	X	BY	1237		
2142	Spectrogram 1	2	5921.126971	5921.70038	77.143	1997.143	2017-ULU01_0+1_20180108_150602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_150602.wav	221.127								Y	1	1	X	BY	1237		
2143	Spectrogram 1	2	6121.371655	6121.579594	77.143	891.429	2017-ULU01_0+1_20180108_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_183602.wav	121.3716								X	1	0	X	B	1238	Too faint	
2144	Spectrogram 1	2	6121.92616	6122.178208	565.714	1071.429	2017-ULU01_0+1_20180108_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_183602.wav	121.9262								X	0	1	X	Y	1238	Too faint	
2145	Spectrogram 1	2	6122.921749	6123.117086	171.429	1088.571	2017-ULU01_0+1_20180108_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_183602.wav	122.9218								X	1	0	X	B	1238	Too faint	
2146	Spectrogram 1	2	6124.969638	6125.215385	205.714	1182.857	2017-ULU01_0+1_20180108_183602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180108_183602.wav	124.9696								X	1	0	X	B	1238	Too faint	
2147	Spectrogram 1	2	6312.461432	6312.707179	171.429	720	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	12.4614								Y	1	0	X	B	1239	FAINT	
2148	Spectrogram 1	2	6313.929611	6314.13755	154.286	985.714	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	13.9296								Y	1	0	X	B	1239	FAINT	
2149	Spectrogram 1	2	6314.370695	6314.780273	94.286	788.571	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	14.3707								Y	2	0	X	B	1239	FAINT	
2150	Spectrogram 1	2	6316.539859	6316.936835	231.429	1088.571	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	16.5399								Y	1	1	X	BY	1240	FAINT	
2151	Spectrogram 1	2	6317.037654	6317.17628	214.286	848.571	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	17.0376								Y	1	0	X	B	1240	FAINT	
2152	Spectrogram 1	2	6317.49134	6317.718183	222.857	1037.143	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	17.4913								Y	1	0	X	B	1240	FAINT	
2153	Spectrogram 1	2	6319.624546	6319.895497	205.714	745.714	2017-ULU01_0+1_20180110_063602.wav	D:\ringed-seal-data\Ulu_2017_2018\2017-ULU01_0+1_20180110_063602.wav	19.6245								Y	1	0	X	B	1241	FAINT	
