Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Hour	Species	Sound type	Comments	Quantity	WH
3134	Spectrogram 1	1	219031.918036561	219031.918036561	758.007	758.007	23	BS				
3135	Spectrogram 1	1	219087.435639043	219087.435639043	320.285	320.285	23	BS				
3136	Spectrogram 1	1	219103.771247791	219103.771247791	725.979	725.979	23	BS				
3137	Spectrogram 1	1	219123.094246801	219123.094246801	555.160	555.160	23	BS				
3138	Spectrogram 1	1	219143.204597319	219143.204597319	736.655	736.655	23	BS				
3139	Spectrogram 1	1	219161.189353108	219161.189353108	1185.053	1185.053	23	BS				
3140	Spectrogram 1	1	219178.146788673	219178.146788673	2615.658	2615.658	23	BS				
3141	Spectrogram 1	1	219199.935189296	219199.935189296	811.388	811.388	23	BS				
3142	Spectrogram 1	1	219220.105096099	219220.105096099	1270.463	1270.463	23	BS				
3143	Spectrogram 1	1	219249.627786632	219249.627786632	480.427	480.427	23	BS				
3144	Spectrogram 1	1	219279.881762834	219279.881762834	629.893	629.893	23	BS				
3145	Spectrogram 1	1	219293.179173299	219293.179173299	1516.014	1516.014	23	BS				
3146	Spectrogram 1	1	219306.899617934	219306.899617934	448.399	448.399	23	BS				
3147	Spectrogram 1	1	219321.979344961	219321.979344961	736.655	736.655	23	BS				
3148	Spectrogram 1	1	219348.399906796	219348.399906796	758.007	758.007	23	BS				
3149	Spectrogram 1	1	219366.631646907	219366.631646907	1291.815	1291.815	23	BS				
3150	Spectrogram 1	1	219445.960769089	219445.960769089	341.637	341.637	23	BS				
3151	Spectrogram 1	1	219472.422499083	219472.422499083	437.722	437.722	23	BS				
3152	Spectrogram 1	1	219479.546331757	219479.546331757	843.416	843.416	23	BS				
3153	Spectrogram 1	1	219493.299183759	219493.299183759	1110.320	1110.320	23	BS				
3154	Spectrogram 1	1	219517.374323719	219517.374323719	1366.548	1366.548	23	BS				
3155	Spectrogram 1	1	219531.426700092	219531.426700092	2071.174	2071.174	23	BS				
3156	Spectrogram 1	1	219557.326151645	219557.326151645	864.769	864.769	23	BS				
3157	Spectrogram 1	1	219569.468387632	219569.468387632	352.313	352.313	23	BS				
3158	Spectrogram 1	1	219580.519350511	219580.519350511	1014.235	1014.235	23	BS				
3159	Spectrogram 1	1	219590.727784350	219590.727784350	864.769	864.769	23	BS				
3160	Spectrogram 1	1	219599.707474762	219599.707474762	1537.367	1537.367	23	BS				
3161	Spectrogram 1	1	219605.741799043	219605.741799043	448.399	448.399	23	BS				
3162	Spectrogram 1	1	219632.324413655	219632.324413655	1302.491	1302.491	23	BS				
3163	Spectrogram 1	1	219656.171844395	219656.171844395	1281.139	1281.139	23	BS				
3164	Spectrogram 1	1	219678.556675734	219678.556675734	341.637	341.637	23	BS				
3165	Spectrogram 1	1	219761.001935990	219761.001935990	437.722	437.722	23	BS				
3166	Spectrogram 1	1	219780.776843187	219780.776843187	491.103	491.103	23	BS				
3167	Spectrogram 1	1	219799.502554881	219799.502554881	2669.039	2669.039	23	BS				
3168	Spectrogram 1	1	219821.630774916	219821.630774916	843.416	843.416	23	BS				
3169	Spectrogram 1	1	219837.273604595	219837.273604595	1526.690	1526.690	23	BS				
3170	Spectrogram 1	1	219862.200904218	219862.200904218	2498.221	2498.221	23	BS				
3171	Spectrogram 1	1	219870.094591871	219870.094591871	608.541	608.541	23	BS				
3172	Spectrogram 1	1	219879.656677240	219879.656677240	330.961	330.961	23	BS				
3173	Spectrogram 1	1	219880.754943136	219880.754943136	1366.548	1366.548	23	BS				
3174	Spectrogram 1	1	219891.106151306	219891.106151306	1014.235	1014.235	23	BS				
3175	Spectrogram 1	1	219887.239435316	219887.239435316	1217.082	1217.082	23	BS				
3176	Spectrogram 1	1	219897.632681475	219897.632681475	928.826	928.826	23	BS				
3177	Spectrogram 1	1	219904.096171493	219904.096171493	565.836	565.836	23	BS				
3178	Spectrogram 1	1	219920.291658810	219920.291658810	2060.498	2060.498	23	BS				
3179	Spectrogram 1	1	219986.565084676	219986.565084676	832.740	832.740	23	BS				
3180	Spectrogram 1	1	219998.410411659	219998.410411659	960.854	960.854	23	BS				
3181	Spectrogram 1	1	220016.794542515	220016.794542515	1174.377	1174.377	23	BS				
3182	Spectrogram 1	1	220028.483102310	220028.483102310	672.598	672.598	23	BS				
3183	Spectrogram 1	1	220029.725876876	220029.725876876	747.331	747.331	23	BS				
3184	Spectrogram 1	1	220045.364342992	220045.364342992	1409.253	1409.253	23	BS				
3185	Spectrogram 1	1	220097.577510236	220097.577510236	1451.957	1451.957	23	BS				
3186	Spectrogram 1	1	220126.868971708	220126.868971708	1270.463	1270.463	23	BS				
3187	Spectrogram 1	1	220140.370465607	220140.370465607	907.473	907.473	23	BS				
3188	Spectrogram 1	1	220154.132951520	220154.132951520	1270.463	1270.463	23	BS				
3189	Spectrogram 1	1	220180.943242611	220180.943242611	629.893	629.893	23	BS				
3190	Spectrogram 1	1	220281.646532059	220281.646532059	565.836	565.836	23	BS				
3191	Spectrogram 1	1	220312.009988248	220312.009988248	1943.060	1943.060	23	BS				
3192	Spectrogram 1	1	220341.400429958	220341.400429958	886.121	886.121	23	BS				
3193	Spectrogram 1	1	220353.878970485	220353.878970485	1291.815	1291.815	23	BS				
3194	Spectrogram 1	1	220383.776488677	220383.776488677	320.285	320.285	23	BS				
3195	Spectrogram 1	1	220396.563323607	220396.563323607	1548.043	1548.043	23	BS				
3196	Spectrogram 1	1	220400.513227268	220400.513227268	854.093	854.093	23	BS				
3197	Spectrogram 1	1	220422.028372739	220422.028372739	800.712	800.712	23	BS				
3198	Spectrogram 1	1	220429.634792578	220429.634792578	1676.157	1676.157	23	BS				
3199	Spectrogram 1	1	220456.640391121	220456.640391121	2658.363	2658.363	23	BS				
3200	Spectrogram 1	1	220477.087055418	220477.087055418	864.769	864.769	23	BS				
3201	Spectrogram 1	1	220491.541430134	220491.541430134	1483.986	1483.986	23	BS				
3202	Spectrogram 1	1	220506.142920977	220506.142920977	1558.719	1558.719	23	BS				
3203	Spectrogram 1	1	220523.757239411	220523.757239411	693.950	693.950	23	BS				
3204	Spectrogram 1	1	220540.407264663	220540.407264663	234.875	234.875	23	BS				
3205	Spectrogram 1	1	220565.433539554	220565.433539554	1558.719	1558.719	23	BS				
3206	Spectrogram 1	1	220641.450343092	220641.450343092	928.826	928.826	23	BS				
3207	Spectrogram 1	1	220653.525144989	220653.525144989	1580.071	1580.071	23	BS				
3208	Spectrogram 1	1	220678.731828042	220678.731828042	437.722	437.722	23	BS				
3209	Spectrogram 1	1	220682.498687387	220682.498687387	832.740	832.740	23	BS				
3210	Spectrogram 1	1	220700.043791546	220700.043791546	1953.737	1953.737	23	BS				
3211	Spectrogram 1	1	220716.332984883	220716.332984883	1270.463	1270.463	23	BS				
3212	Spectrogram 1	1	220731.459962101	220731.459962101	448.399	448.399	23	BS				
3213	Spectrogram 1	1	220751.778774803	220751.778774803	1249.110	1249.110	23	BS				
3214	Spectrogram 1	1	220758.466455530	220758.466455530	405.694	405.694	23	BS				
3215	Spectrogram 1	1	220768.604822764	220768.604822764	608.541	608.541	23	BS				
3216	Spectrogram 1	1	220776.720087089	220776.720087089	2370.107	2370.107	23	BS				
3217	Spectrogram 1	1	220792.985637141	220792.985637141	501.779	501.779	23	BS				
3218	Spectrogram 1	1	220804.371157694	220804.371157694	886.121	886.121	23	BS				
3219	Spectrogram 1	1	220807.868279419	220807.868279419	2263.345	2263.345	23	BS				
3220	Spectrogram 1	1	220811.891764330	220811.891764330	224.199	224.199	23	BS				
3221	Spectrogram 1	1	220819.497299502	220819.497299502	1345.196	1345.196	23	BS				
3222	Spectrogram 1	1	220820.730440157	220820.730440157	1387.900	1387.900	23	BS				
3223	Spectrogram 1	1	220848.492742586	220848.492742586	758.007	758.007	23	BS				
3224	Spectrogram 1	1	220909.418466090	220909.418466090	448.399	448.399	23	BS				
3225	Spectrogram 1	1	220936.787533280	220936.787533280	747.331	747.331	23	BS				
3226	Spectrogram 1	1	220958.910504104	220958.910504104	1291.815	1291.815	23	BS				
3227	Spectrogram 1	1	221010.967760761	221010.967760761	2177.936	2177.936	23	BS				
3228	Spectrogram 1	1	221075.267119289	221075.267119289	555.160	555.160	23	BS				
3229	Spectrogram 1	1	221077.694864953	221077.694864953	1217.082	1217.082	23	BS				
3230	Spectrogram 1	1	221093.493590031	221093.493590031	918.149	918.149	23	BS				
3231	Spectrogram 1	1	221110.471169827	221110.471169827	758.007	758.007	23	BS				
3232	Spectrogram 1	1	221128.166067267	221128.166067267	1099.644	1099.644	23	BS				
3233	Spectrogram 1	1	221129.611153972	221129.611153972	1270.463	1270.463	23	BS				
3234	Spectrogram 1	1	221138.876350143	221138.876350143	1419.929	1419.929	23	BS				
3235	Spectrogram 1	1	221153.998962467	221153.998962467	1441.281	1441.281	23	BS				
3236	Spectrogram 1	1	221187.983895583	221187.983895583	362.989	362.989	23	BS				
3237	Spectrogram 1	1	221252.611666987	221252.611666987	1879.004	1879.004	23	BS				
3238	Spectrogram 1	1	221325.035921091	221325.035921091	683.274	683.274	23	BS				
3239	Spectrogram 1	1	221418.153806720	221418.153806720	629.893	629.893	23	BS				
3240	Spectrogram 1	1	221448.889483459	221448.889483459	2647.687	2647.687	23	BS				
3241	Spectrogram 1	1	221573.976181459	221573.976181459	2444.840	2444.840	23	BS				
3242	Spectrogram 1	1	221612.775448943	221612.775448943	1590.747	1590.747	23	BS				
3243	Spectrogram 1	1	221628.398134391	221628.398134391	1014.235	1014.235	23	BS				
3244	Spectrogram 1	1	221630.238211463	221630.238211463	587.189	587.189	23	BS				
3245	Spectrogram 1	1	221643.291308756	221643.291308756	1494.662	1494.662	23	BS				
3246	Spectrogram 1	1	221676.796285261	221676.796285261	320.285	320.285	23	BS				
3247	Spectrogram 1	1	221722.224571672	221722.224571672	2071.174	2071.174	23	BS				
3248	Spectrogram 1	1	221764.671582817	221764.671582817	950.178	950.178	23	BS				
3249	Spectrogram 1	1	221798.643378348	221798.643378348	1836.299	1836.299	23	BS				
3250	Spectrogram 1	1	221859.471887660	221859.471887660	693.950	693.950	23	BS				
3251	Spectrogram 1	1	221918.365740182	221918.365740182	1056.940	1056.940	0	BS				
3252	Spectrogram 1	1	221926.558057320	221926.558057320	597.865	597.865	0	BS				
3253	Spectrogram 1	1	221942.162385020	221942.162385020	758.007	758.007	0	BS				
3254	Spectrogram 1	1	221951.356617041	221951.356617041	2209.964	2209.964	0	BS				
3255	Spectrogram 1	1	221954.025210490	221954.025210490	832.740	832.740	0	BS				
3256	Spectrogram 1	1	221983.213340061	221983.213340061	1014.235	1014.235	0	BS				
3257	Spectrogram 1	1	222016.660550458	222016.660550458	843.416	843.416	0	BS				
3258	Spectrogram 1	1	222034.905424513	222034.905424513	950.178	950.178	0	BS				
3259	Spectrogram 1	1	222052.348934048	222052.348934048	1676.157	1676.157	0	BS				
3260	Spectrogram 1	1	222077.479430478	222077.479430478	832.740	832.740	0	BS				
3261	Spectrogram 1	1	222086.689449116	222086.689449116	352.313	352.313	0	BS				
3262	Spectrogram 1	1	222098.765113563	222098.765113563	2167.260	2167.260	0	BS				
3263	Spectrogram 1	1	222118.879852071	222118.879852071	800.712	800.712	0	BS				
3264	Spectrogram 1	1	222159.019979473	222159.019979473	352.313	352.313	0	BS				
3265	Spectrogram 1	1	222178.390262393	222178.390262393	459.075	459.075	0	BS				
3266	Spectrogram 1	1	222186.765627136	222186.765627136	1110.320	1110.320	0	BS				
3267	Spectrogram 1	1	222194.654932748	222194.654932748	2839.858	2839.858	0	BS				
3268	Spectrogram 1	1	222207.820100968	222207.820100968	1227.758	1227.758	0	BS				
3269	Spectrogram 1	1	222230.865288820	222230.865288820	1943.060	1943.060	0	BS				
3270	Spectrogram 1	1	222245.423025814	222245.423025814	758.007	758.007	0	BS				
3271	Spectrogram 1	1	222276.298827502	222276.298827502	822.064	822.064	0	BS				
3272	Spectrogram 1	1	222346.006318025	222346.006318025	362.989	362.989	0	BS				
3273	Spectrogram 1	1	222399.660200151	222399.660200151	1174.377	1174.377	0	BS				
3274	Spectrogram 1	1	222404.149602848	222404.149602848	2626.335	2626.335	0	BS				
3275	Spectrogram 1	1	222528.436670037	222528.436670037	939.502	939.502	0	BS				
3276	Spectrogram 1	1	222544.403584025	222544.403584025	2487.544	2487.544	0	BS				
3277	Spectrogram 1	1	222576.244526378	222576.244526378	896.797	896.797	0	BS				
3278	Spectrogram 1	1	222589.203018896	222589.203018896	1302.491	1302.491	0	BS				
3279	Spectrogram 1	1	222638.349111933	222638.349111933	758.007	758.007	0	BS				
3280	Spectrogram 1	1	222687.234198693	222687.234198693	683.274	683.274	0	BS				
3281	Spectrogram 1	1	222727.763184893	222727.763184893	362.989	362.989	0	BS				
3282	Spectrogram 1	1	222759.348399628	222759.348399628	330.961	330.961	0	BS				
3283	Spectrogram 1	1	222777.833248350	222777.833248350	768.683	768.683	0	BS				
3284	Spectrogram 1	1	222805.056048103	222805.056048103	2060.498	2060.498	0	BS				
3285	Spectrogram 1	1	222850.918727466	222850.918727466	266.904	266.904	0	BS				
3286	Spectrogram 1	1	222872.998759467	222872.998759467	1729.537	1729.537	0	BS				
3287	Spectrogram 1	1	222925.572794252	222925.572794252	1921.708	1921.708	0	BS				
3288	Spectrogram 1	1	222990.089340131	222990.089340131	1163.701	1163.701	0	BS				
3289	Spectrogram 1	1	223023.106509937	223023.106509937	523.132	523.132	0	BS				
3290	Spectrogram 1	1	223022.557376989	223022.557376989	1825.623	1825.623	0	BS				
3291	Spectrogram 1	1	223103.309680921	223103.309680921	501.779	501.779	0	BS				
3292	Spectrogram 1	1	223169.760892128	223169.760892128	405.694	405.694	0	BS				
3293	Spectrogram 1	1	223204.648791596	223204.648791596	1846.975	1846.975	0	BS				
3294	Spectrogram 1	1	223276.110537325	223276.110537325	2455.516	2455.516	0	BS				
3295	Spectrogram 1	1	223332.091446271	223332.091446271	683.274	683.274	0	BS				
3296	Spectrogram 1	1	223334.268710240	223334.268710240	1782.918	1782.918	0	BS				
3297	Spectrogram 1	1	223372.624811222	223372.624811222	2284.698	2284.698	0	BS				
3298	Spectrogram 1	1	223393.475220099	223393.475220099	843.416	843.416	0	BS				
3299	Spectrogram 1	1	223402.633576076	223402.633576076	1313.167	1313.167	0	BS				
3300	Spectrogram 1	1	223414.117185269	223414.117185269	362.989	362.989	0	BS				
3301	Spectrogram 1	1	223424.703970875	223424.703970875	1291.815	1291.815	0	BS				
3302	Spectrogram 1	1	223466.854975005	223466.854975005	672.598	672.598	0	BS				
3303	Spectrogram 1	1	223500.373087765	223500.373087765	2145.907	2145.907	0	BS				
3304	Spectrogram 1	1	223519.078662211	223519.078662211	330.961	330.961	0	BS				
3305	Spectrogram 1	1	223542.248218143	223542.248218143	1014.235	1014.235	0	BS				
3306	Spectrogram 1	1	223605.172540401	223605.172540401	469.751	469.751	0	BS				
3307	Spectrogram 1	1	223633.436688229	223633.436688229	1142.349	1142.349	0	BS				
3308	Spectrogram 1	1	223731.552798871	223731.552798871	928.826	928.826	0	BS				
3309	Spectrogram 1	1	223764.063769933	223764.063769933	704.626	704.626	0	BS				
3310	Spectrogram 1	1	223775.453665948	223775.453665948	1718.861	1718.861	0	BS				
3311	Spectrogram 1	1	223802.858636898	223802.858636898	736.655	736.655	0	BS				
3312	Spectrogram 1	1	223859.544591112	223859.544591112	1750.890	1750.890	0	BS				
3313	Spectrogram 1	1	223900.295152654	223900.295152654	555.160	555.160	0	BS				
3314	Spectrogram 1	1	223983.100380542	223983.100380542	1014.235	1014.235	0	RS	YELP			
3315	Spectrogram 1	1	223984.612904627	223984.612904627	1131.673	1131.673	0	RS	YELP			
3316	Spectrogram 1	1	223987.406738924	223987.406738924	896.797	896.797	0	RS	YELP			
3317	Spectrogram 1	1	223994.231040648	223994.231040648	1046.263	1046.263	0	RS	YELP			
3318	Spectrogram 1	1	224056.387280201	224056.387280201	864.769	864.769	0	BS				
3319	Spectrogram 1	1	224072.931337275	224072.931337275	1569.395	1569.395	0	BS				
3320	Spectrogram 1	1	224075.189171589	224075.198805501	811.388	811.388	0	RS	YELP			
3321	Spectrogram 1	1	224073.541772745	224073.541772745	864.769	864.769	0	RS	YELP			
3322	Spectrogram 1	1	224082.320903836	224082.320903836	896.797	896.797	0	RS	YELP			
3323	Spectrogram 1	1	224086.396048344	224086.396048344	1014.235	1014.235	0	RS	YELP			
3324	Spectrogram 1	1	224090.856549308	224090.856549308	1003.559	1003.559	0	RS	YELP			
3325	Spectrogram 1	1	224113.365752770	224113.365752770	992.883	992.883	0	RS	YELP			
3326	Spectrogram 1	1	224124.164490778	224124.164490778	1056.940	1056.940	0	RS	YELP			
3327	Spectrogram 1	1	224141.409191445	224141.409191445	854.093	854.093	0	BS				
3328	Spectrogram 1	1	224199.625160899	224199.625160899	1889.680	1889.680	0	BS				
3329	Spectrogram 1	1	224251.552813145	224251.552813145	1740.214	1740.214	0	BS				
3330	Spectrogram 1	1	224382.575752384	224382.575752384	1313.167	1313.167	0	BS				
3331	Spectrogram 1	1	224418.606600554	224418.606600554	790.036	790.036	0	BS				
3332	Spectrogram 1	1	225025.310925828	225025.310925828	2306.050	2306.050	0	BS				
3333	Spectrogram 1	1	225179.147839047	225179.147839047	1046.263	1046.263	0	BS				
3334	Spectrogram 1	1	225303.841295858	225303.841295858	1868.327	1868.327	0	BS				
3335	Spectrogram 1	1	225391.491517059	225391.491517059	555.160	555.160	0	BS				
3336	Spectrogram 1	1	225591.171839158	225591.171839158	1558.719	1558.719	1	BS				
3337	Spectrogram 1	1	225619.386947375	225619.386947375	971.530	971.530	1	BS				
3338	Spectrogram 1	1	225769.609391014	225769.609391014	1153.025	1153.025	1	BS				
3339	Spectrogram 1	1	226095.601685286	226095.601685286	725.979	725.979	1	BS				
3340	Spectrogram 1	1	226206.755131031	226206.755131031	1911.032	1911.032	1	BS				
3341	Spectrogram 1	1	226233.143296121	226233.143296121	651.246	651.246	1	BS				
3342	Spectrogram 1	1	226288.812411960	226288.812411960	1067.616	1067.616	1	BS				
3343	Spectrogram 1	1	226302.993530195	226302.993530195	448.399	448.399	1	BS				
3344	Spectrogram 1	1	226322.837633538	226322.837633538	2071.174	2071.174	1	BS				
3345	Spectrogram 1	1	226330.752332591	226330.752332591	619.217	619.217	1	BS				
3346	Spectrogram 1	1	226336.306723358	226336.306723358	587.189	587.189	1	BS				
3347	Spectrogram 1	1	226345.726052873	226345.726052873	992.883	992.883	1	BS				
3348	Spectrogram 1	1	226361.946059304	226361.946059304	512.456	512.456	1	BS				
3349	Spectrogram 1	1	226502.206160150	226502.206160150	1900.356	1900.356	1	BS				
3350	Spectrogram 1	1	226671.310220524	226671.310220524	950.178	950.178	1	BS				
3351	Spectrogram 1	1	226830.063071398	226830.063071398	1355.872	1355.872	1	BS				
3352	Spectrogram 1	1	226896.683321538	226896.683321538	555.160	555.160	1	BS				
3353	Spectrogram 1	1	226977.500440203	226977.500440203	1238.434	1238.434	1	BS				
3354	Spectrogram 1	1	226993.378880985	226993.378880985	2888.135	2888.135	1	BS				
3355	Spectrogram 1	1	227031.403926637	227031.403926637	480.427	480.427	1	BS				
3356	Spectrogram 1	1	227116.371533117	227116.371533117	1943.060	1943.060	1	BS				
3357	Spectrogram 1	1	227237.019632800	227237.019632800	1462.633	1462.633	1	BS				
3358	Spectrogram 1	1	227445.627093138	227445.627093138	2637.011	2637.011	1	BS				
3359	Spectrogram 1	1	227446.571216452	227446.571216452	918.149	918.149	1	BS				
3360	Spectrogram 1	1	227494.918560281	227494.918560281	1227.758	1227.758	1	BS				
