Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Inband Power (dB FS)	Begin Hour	Species	Call type	Comments	Quantity	WH
2277	Spectrogram 1	1	120709.245887462	120709.245887462	1414.894	1414.894	-106.56	33	BS				
2278	Spectrogram 1	1	120713.997157953	120713.997157953	244.681	244.681	-102.82	33	RS	GROWL			Growl
2279	Spectrogram 1	1	120720.866136759	120720.866136759	1510.638	1510.638	-106.60	33	BS				
2280	Spectrogram 1	1	120761.586936676	120761.586936676	1053.191	1053.191	-126.60	33	RS	YELP			
2281	Spectrogram 1	1	120763.822004113	120763.822004113	1053.191	1053.191	-124.04	33	RS	YELP			
2282	Spectrogram 1	1	120798.211537682	120798.596894137	1110.497	1690.608	-94.32	33	RS	YELP			
2283	Spectrogram 1	1	120798.802718585	120798.802718585	595.745	595.745	-108.50	33	RS	BARK			Bark
2284	Spectrogram 1	1	120799.371119356	120799.371119356	500.000	500.000	-107.41	33	RS	BARK			Bark
2285	Spectrogram 1	1	120800.041980842	120800.041980842	1060.773	1060.773	-108.94	33	RS	YELP			
2286	Spectrogram 1	1	120800.681331302	120800.681331302	1042.553	1042.553	-107.37	33	RS	YELP			
2287	Spectrogram 1	1	120835.063873439	120835.063873439	808.511	808.511	-93.39	33	BS				
2288	Spectrogram 1	1	120884.387777399	120884.387777399	2265.957	2265.957	-107.94	33	BS				
2289	Spectrogram 1	1	120988.177400967	120988.177400967	446.809	446.809	-113.28	33	BS				
2290	Spectrogram 1	1	121021.472190188	121021.472190188	1297.872	1297.872	-103.33	33	RS	YELP			
2291	Spectrogram 1	1	121021.828644908	121021.828644908	234.043	234.043	-112.76	33	RS	GROWL			Growl
2292	Spectrogram 1	1	121026.484446745	121026.484446745	265.957	265.957	-107.52	33	RS	GROWL			Growl
2293	Spectrogram 1	1	121117.601987327	121117.601987327	414.894	414.894	-111.22	33	BS				
2294	Spectrogram 1	1	121149.996441379	121149.996441379	1010.638	1010.638	-111.83	33	BS				
2295	Spectrogram 1	1	121164.275676550	121164.275676550	2127.660	2127.660	-114.68	33	BS				
2296	Spectrogram 1	1	121184.229257396	121184.229257396	585.106	585.106	-107.84	33	BS				
2297	Spectrogram 1	1	121206.558912181	121206.558912181	1468.085	1468.085	-130.40	33	BS				
2298	Spectrogram 1	1	121230.838119757	121230.838119757	265.957	265.957	-103.88	33	BS				
2299	Spectrogram 1	1	121281.454690227	121281.454690227	1765.957	1765.957	-103.49	33	BS				
2300	Spectrogram 1	1	121386.012387890	121386.012387890	382.979	382.979	-127.38	33	BS				
2301	Spectrogram 1	1	121446.283010041	121446.283010041	1297.872	1297.872	-122.38	33	BS				
2302	Spectrogram 1	1	121559.181961522	121559.181961522	1234.043	1234.043	-121.32	33	RS	YELP			
2303	Spectrogram 1	1	121638.123988291	121640.310886172	521.277	1010.638	-102.69	33	RS	YELP		3	
2304	Spectrogram 1	1	121796.628101047	121796.628101047	680.851	680.851	-105.98	33	RS	YELP			
2305	Spectrogram 1	1	121796.849681009	121796.849681009	468.085	468.085	-100.82	33	RS	BARK			
2306	Spectrogram 1	1	121797.379546134	121797.379546134	436.170	436.170	-106.19	33	RS	BARK			
2307	Spectrogram 1	1	121798.439276385	121798.439276385	744.681	744.681	-107.59	33	RS	YELP			
2308	Spectrogram 1	1	121798.776463283	121798.776463283	382.979	382.979	-95.21	33	RS	BARK			
2309	Spectrogram 1	1	121799.576077926	121799.576077926	776.596	776.596	-94.75	33	RS	YELP			
2310	Spectrogram 1	1	121802.446983514	121802.446983514	691.489	691.489	-99.20	33	RS	YELP			
2311	Spectrogram 1	1	121810.365178118	121810.365178118	563.830	563.830	-96.02	33	RS	YELP			
2312	Spectrogram 1	1	121810.866141509	121810.866141509	500.000	500.000	-136.15	33	RS	YELP			
2313	Spectrogram 1	1	121811.126257116	121811.126257116	297.872	297.872	-94.02	33	RS	BARK			
2314	Spectrogram 1	1	121811.463444014	121811.463444014	648.936	648.936	-119.91	33	RS	YELP			
2315	Spectrogram 1	1	121811.685023976	121811.858434380	106.383	202.128	-80.85	33	RS	BARK			
2316	Spectrogram 1	1	121812.080014342	121812.253424746	95.745	234.043	-79.49	33	RS	BARK			
2317	Spectrogram 1	1	121812.677316847	121812.677316847	382.979	382.979	-108.17	33	RS	BARK			
2318	Spectrogram 1	1	121813.688877540	121813.688877540	500.000	500.000	-92.06	33	RS	BARK			
2319	Spectrogram 1	1	121988.900823672	121988.900823672	1085.106	1085.106	-109.56	33	BS				
2320	Spectrogram 1	1	122069.446459235	122069.446459235	1095.745	1095.745	-123.55	33	RS	YELP			
2321	Spectrogram 1	1	122074.167075805	122074.167075805	1063.830	1063.830	-132.11	33	RS	YELP			
2322	Spectrogram 1	1	122088.052167743	122088.052167743	446.809	446.809	-119.60	33	BS				
2323	Spectrogram 1	1	122165.583250383	122165.583250383	1053.191	1053.191	-119.50	33	RS	YELP			
2324	Spectrogram 1	1	122166.113115508	122166.113115508	1521.277	1521.277	-114.75	33	RS	YELP			
2325	Spectrogram 1	1	122497.042348323	122497.042348323	1276.596	1276.596	-125.65	34	RS	YELP			
2326	Spectrogram 1	1	122556.374984369	122556.644733887	1000.000	2095.745	-80.49	34	RS	YELP			
2327	Spectrogram 1	1	122932.238513825	122932.238513825	1808.511	1808.511	-109.96	34	RS	YELP			
2328	Spectrogram 1	1	122940.216262267	122940.216262267	2691.489	2691.489	-111.63	34	?				?
2329	Spectrogram 1	1	123039.400027563	123040.440489990	712.766	1191.489	-104.99	34	RS	YELP		2	
2330	Spectrogram 1	1	123223.638048299	123223.638048299	1106.383	1106.383	-117.95	34	RS	YELP			
2331	Spectrogram 1	1	123322.372530013	123322.940930784	73.704	456.683	-90.20	34	RS	BARK		2	Bark
2332	Spectrogram 1	1	123577.028339616	123583.010998575	861.702	1372.340	-106.31	34	RS	YELP		4	
2333	Spectrogram 1	1	123604.604093076	123604.604093076	1297.872	1297.872	-133.26	34	RS	YELP			
2334	Spectrogram 1	1	123615.556977883	123615.556977883	1212.766	1212.766	-124.33	34	RS	YELP			
2335	Spectrogram 1	1	123636.471321796	123640.642805419	978.723	1542.553	-105.81	34	RS	YELP		5	
2336	Spectrogram 1	1	123678.183526278	123678.183526278	1308.511	1308.511	-127.72	34	RS	YELP			
2337	Spectrogram 1	1	123699.285302497	123699.285302497	1180.851	1180.851	-110.88	34	RS	YELP			
2338	Spectrogram 1	1	123700.614782266	123700.614782266	1106.383	1106.383	-119.54	34	RS	YELP			
2339	Spectrogram 1	1	123707.678182247	123714.200340243	712.766	1414.894	-101.69	34	RS	YELP		6	
2340	Spectrogram 1	1	123933.725660346	123933.725660346	1287.234	1287.234	-124.96	34	RS	YELP			
2341	Spectrogram 1	1	123932.565202991	123932.565202991	329.787	329.787	-121.80	34	RS	BARK			
2342	Spectrogram 1	1	123934.973680833	123934.973680833	234.043	234.043	-110.62	34	RS	BARK			
2343	Spectrogram 1	1	124109.622473233	124109.622473233	776.596	776.596	-119.09	34	RS	YELP			
2344	Spectrogram 1	1	124123.190527924	124123.190527924	319.149	319.149	-110.77	34	RS	GROWL			
2345	Spectrogram 1	1	124178.754519852	124183.494404245	74.468	478.723	-91.46	34	RS	BARK		6	Bark
2346	Spectrogram 1	1	124502.397012409	124502.397012409	287.234	287.234	-112.01	34	RS	BARK			Bark
2347	Spectrogram 1	1	124810.098012774	124810.098012774	1276.596	1276.596	-107.72	34	RS	YELP			
2348	Spectrogram 1	1	124929.089069133	124929.089069133	180.851	180.851	-113.64	34	RS?	MAYBE GROWL			Maybe RS growl
2349	Spectrogram 1	1	125042.474931323	125042.744680841	1106.383	2010.638	-91.09	34	RS	YELP			
2350	Spectrogram 1	1	125043.139671207	125043.139671207	1351.064	1351.064	-125.45	34	RS	YELP			
2351	Spectrogram 1	1	125044.835239608	125044.835239608	1414.894	1414.894	-112.46	34	RS	YELP			
2352	Spectrogram 1	1	125174.782707949	125174.782707949	1117.021	1117.021	-122.57	34	RS	YELP			
2353	Spectrogram 1	1	125174.965752265	125174.965752265	425.532	425.532	-113.66	34	RS	BARK			
2354	Spectrogram 1	1	125604.029495728	125604.029495728	202.128	202.128	-113.16	34	RS?	MAYBE GROWL			Maybe RS growl
2355	Spectrogram 1	1	125889.818631873	125889.818631873	1223.404	1223.404	-119.27	34	RS	YELP			
2356	Spectrogram 1	1	125890.868728212	125890.868728212	287.234	287.234	-111.57	34	RS	BARK			
2357	Spectrogram 1	1	125891.494932451	125891.494932451	925.532	925.532	-118.50	34	RS	YELP			
2358	Spectrogram 1	1	125892.034431488	125892.034431488	287.234	287.234	-111.12	34	RS	BARK			
2359	Spectrogram 1	1	125892.901483511	125892.901483511	882.979	882.979	-126.84	34	RS	YELP			
2360	Spectrogram 1	1	125893.932312027	125893.932312027	521.277	521.277	-106.70	34	RS	BARK			
2361	Spectrogram 1	1	125894.693391025	125894.693391025	414.894	414.894	-113.71	34	RS	BARK			
2362	Spectrogram 1	1	125977.933009209	125977.933009209	946.809	946.809	-106.63	34	RS	YELP			
2363	Spectrogram 1	1	126089.048783188	126089.048783188	1063.830	1063.830	-125.08	35	RS	YELP			
2364	Spectrogram 1	1	126357.629091813	126357.629091813	1180.851	1180.851	-117.80	35	RS	YELP			
2365	Spectrogram 1	1	126843.283321947	126843.283321947	1212.766	1212.766	-115.64	35	RS	YELP			
2366	Spectrogram 1	1	126828.702829976	126828.702829976	265.957	265.957	-103.87	35	RS	BARK			
2367	Spectrogram 1	1	126829.194159456	126829.194159456	404.255	404.255	-111.64	35	RS	BARK			
2368	Spectrogram 1	1	126980.320460118	126980.320460118	223.404	223.404	-125.85	35	RS	GROWL			Growl
2369	Spectrogram 1	1	126982.266510215	126982.266510215	393.617	393.617	-129.76	35	RS	BARK			
2370	Spectrogram 1	1	127213.467247909	127213.467247909	563.830	563.830	-120.48	35	BS				
2371	Spectrogram 1	1	127235.898491368	127244.935100232	595.745	1404.255	-101.84	35	RS	YELP		6	
2372	Spectrogram 1	1	127247.440805494	127247.440805494	265.957	265.957	-116.99	35	RS	GROWL			Growl
2373	Spectrogram 1	1	127248.384928808	127248.384928808	1021.277	1021.277	-122.34	35	RS	YELP			
2374	Spectrogram 1	1	127249.146007806	127249.146007806	829.787	829.787	-122.28	35	RS	YELP			
2375	Spectrogram 1	1	127530.898497947	127530.898497947	340.426	340.426	-106.79	35	BS				
2376	Spectrogram 1	1	127571.754164014	127571.754164014	2212.766	2212.766	-129.26	35	BS				
2377	Spectrogram 1	1	127589.246710626	127589.246710626	872.340	872.340	-105.27	35	BS				
2378	Spectrogram 1	1	127614.444645414	127614.444645414	2521.277	2521.277	-116.64	35	BS				
2379	Spectrogram 1	1	127649.886041394	127649.886041394	1521.277	1521.277	-123.62	35	BS				
2380	Spectrogram 1	1	127667.719301674	127667.719301674	404.255	404.255	-111.18	35	BS				
2381	Spectrogram 1	1	127678.209748166	127678.209748166	1074.468	1074.468	-103.35	35	BS				
2382	Spectrogram 1	1	127712.834029684	127712.834029684	1138.298	1138.298	-108.51	35	BS				
2383	Spectrogram 1	1	127748.285087066	127748.477765294	797.872	1202.128	-96.67	35	RS	YELP			
2384	Spectrogram 1	1	127757.789378206	127757.789378206	244.681	244.681	-104.42	35	RS	GROWL			Growl
2385	Spectrogram 1	1	127770.030575602	127779.774838747	638.298	1404.255	-100.20	35	RS	YELP		5	
2386	Spectrogram 1	1	127781.915318278	127781.915318278	574.468	574.468	-116.99	35	RS	BARK			
2387	Spectrogram 1	1	127804.691637673	127804.691637673	202.128	202.128	-112.94	35	RS	GROWL			Growl
2388	Spectrogram 1	1	127816.270717447	127816.270717447	404.255	404.255	-101.47	35	BS				
2389	Spectrogram 1	1	127836.062271151	127836.062271151	1968.085	1968.085	-123.24	35	BS				
2390	Spectrogram 1	1	127881.993258353	127881.993258353	691.489	691.489	-114.35	35	BS				
2391	Spectrogram 1	1	127965.789020346	127965.789020346	2106.383	2106.383	-122.35	35	BS				
2392	Spectrogram 1	1	127967.380361959	127967.380361959	202.128	202.128	-114.29	35	RS	GROWL			
2393	Spectrogram 1	1	128009.881670765	128009.881670765	1212.766	1212.766	-132.25	35	RS	YELP			
2394	Spectrogram 1	1	128077.813023521	128078.217647799	712.766	925.532	-83.41	35	RS	YELP			
2395	Spectrogram 1	1	128080.732098666	128080.732098666	797.872	797.872	-102.95	35	RS	YELP			
2396	Spectrogram 1	1	128082.629979205	128082.629979205	925.532	925.532	-117.84	35	RS	YELP			
2397	Spectrogram 1	1	128086.553607418	128086.553607418	1223.404	1223.404	-104.63	35	RS	YELP			
2398	Spectrogram 1	1	128092.035302986	128092.285784681	776.596	1223.404	-85.15	35	RS	YELP			
2399	Spectrogram 1	1	128139.211689710	128139.211689710	936.170	936.170	-102.48	35	BS				
2400	Spectrogram 1	1	128173.740505233	128173.740505233	904.255	904.255	-94.16	35	RS	YELP			
2401	Spectrogram 1	1	128213.850848542	128213.850848542	1819.149	1819.149	-117.34	35	BS				
2402	Spectrogram 1	1	128252.100979788	128252.100979788	1393.617	1393.617	-117.23	35	BS				
2403	Spectrogram 1	1	128265.530639078	128265.530639078	2244.681	2244.681	-117.22	35	BS				
2404	Spectrogram 1	1	128271.677083140	128271.677083140	659.574	659.574	-125.70	35	BS				
2405	Spectrogram 1	1	128281.353044396	128281.353044396	734.043	734.043	-115.21	35	BS				
2406	Spectrogram 1	1	128291.065770003	128291.065770003	1563.830	1563.830	-139.29	35	BS				
2407	Spectrogram 1	1	128337.306785946	128337.306785946	1457.447	1457.447	-120.28	35	BS				
2408	Spectrogram 1	1	128350.144431960	128350.144431960	1606.383	1606.383	-116.75	35	BS				
2409	Spectrogram 1	1	128349.113603444	128349.113603444	244.681	244.681	-98.89	35	RS	GROWL			Growl
2410	Spectrogram 1	1	128350.086628492	128350.086628492	872.340	872.340	-105.08	35	RS	YELP			
2411	Spectrogram 1	1	128349.344817317	128349.344817317	744.681	744.681	-109.45	35	RS	BARK			Bark
2412	Spectrogram 1	1	128390.392281914	128390.392281914	1191.489	1191.489	-116.55	35	BS				
2413	Spectrogram 1	1	128418.890266260	128418.890266260	382.979	382.979	-122.27	35	RS	BARK			
2414	Spectrogram 1	1	128419.738050461	128419.738050461	329.787	329.787	-101.32	35	RS	BARK			
2415	Spectrogram 1	1	128478.408560966	128478.408560966	319.149	319.149	-106.32	35	BS				
2416	Spectrogram 1	1	128503.526804478	128503.873625287	680.851	1276.596	-82.49	35	RS	YELP			
2417	Spectrogram 1	1	128504.788846867	128504.788846867	946.809	946.809	-111.44	35	RS	YELP			
2418	Spectrogram 1	1	128505.145301588	128505.145301588	744.681	744.681	-100.96	35	RS	YELP			
2419	Spectrogram 1	1	128505.453586751	128505.453586751	1117.021	1117.021	-123.71	35	RS	YELP			
2420	Spectrogram 1	1	128511.000087185	128511.192765413	755.319	1106.383	-85.18	35	RS	YELP			
2421	Spectrogram 1	1	128511.604394377	128511.604394377	925.532	925.532	-108.83	35	RS	YELP			
2422	Spectrogram 1	1	128512.375107287	128512.375107287	1000.000	1000.000	-123.83	35	RS	YELP			
2423	Spectrogram 1	1	128512.673758539	128512.673758539	829.787	829.787	-118.43	35	RS	YELP			
2424	Spectrogram 1	1	128555.498244868	128555.498244868	1904.255	1904.255	-121.11	35	BS				
2425	Spectrogram 1	1	128618.982204796	128618.982204796	212.766	212.766	-109.72	35	RS	GROWL			
2426	Spectrogram 1	1	128665.473735175	128665.473735175	702.128	702.128	-142.69	35	BS				
2427	Spectrogram 1	1	128744.041778359	128744.041778359	872.340	872.340	-123.76	35	BS				
2428	Spectrogram 1	1	128754.563761760	128754.563761760	1287.234	1287.234	-116.00	35	BS				
2429	Spectrogram 1	1	128771.021116292	128771.021116292	819.149	819.149	-113.70	35	BS				
2430	Spectrogram 1	1	128785.605092129	128785.605092129	819.149	819.149	-124.40	35	BS				BS
2431	Spectrogram 1	1	128800.746113015	128800.746113015	957.447	957.447	-122.19	35	BS				
2432	Spectrogram 1	1	128822.017788056	128822.017788056	1191.489	1191.489	-113.21	35	RS	YELP			
2433	Spectrogram 1	1	128823.819329482	128823.819329482	287.234	287.234	-99.64	35	RS	BARK			
2434	Spectrogram 1	1	128824.898327555	128824.898327555	351.064	351.064	-114.02	35	RS	BARK			
2435	Spectrogram 1	1	128853.910402309	128853.910402309	1382.979	1382.979	-115.53	35	BS				
2436	Spectrogram 1	1	128880.136545628	128880.136545628	861.702	861.702	-113.17	35	BS				
2437	Spectrogram 1	1	128895.908998196	128895.908998196	1372.340	1372.340	-125.87	35	BS				
2438	Spectrogram 1	1	129038.142325548	129038.142325548	1500.000	1500.000	-122.39	35	BS				
2439	Spectrogram 1	1	129050.011303724	129050.011303724	1531.915	1531.915	-122.14	35	BS				
2440	Spectrogram 1	1	129076.290865810	129076.290865810	1521.277	1521.277	-124.20	35	BS				
2441	Spectrogram 1	1	129094.075932174	129094.075932174	1606.383	1606.383	-115.82	35	BS				
2442	Spectrogram 1	1	129111.181378685	129111.181378685	1297.872	1297.872	-121.25	35	RS	YELP			
2443	Spectrogram 1	1	129122.283140346	129122.283140346	1351.064	1351.064	-122.32	35	BS				
2444	Spectrogram 1	1	129191.084161417	129191.084161417	1670.213	1670.213	-119.61	35	BS				
2445	Spectrogram 1	1	129252.890096700	129252.890096700	1159.574	1159.574	-121.42	35	BS				
2446	Spectrogram 1	1	129348.806188395	129348.806188395	414.894	414.894	-115.13	35	BS				
2447	Spectrogram 1	1	129375.250403382	129375.250403382	861.702	861.702	-120.19	35	BS				
2448	Spectrogram 1	1	129408.582851840	129408.582851840	234.043	234.043	-112.52	35	RS	GROWL			Growl
2449	Spectrogram 1	1	129412.368979008	129412.368979008	202.128	202.128	-113.26	35	RS	GROWL			Growl
2450	Spectrogram 1	1	129418.938438762	129418.938438762	276.596	276.596	-116.01	35	RS	?			RS
2451	Spectrogram 1	1	129470.053337449	129470.053337449	1510.638	1510.638	-125.61	35	BS				
2452	Spectrogram 1	1	129537.115853956	129537.115853956	170.213	170.213	-109.18	35	RS	GROWL			
2453	Spectrogram 1	1	129638.667811921	129638.667811921	1085.106	1085.106	-125.27	36	BS				
2454	Spectrogram 1	1	129729.121461311	129729.121461311	978.723	978.723	-109.42	36	BS				
2455	Spectrogram 1	1	129760.906383388	129760.906383388	1404.255	1404.255	-116.88	36	BS				
2456	Spectrogram 1	1	129772.295421472	129772.295421472	1202.128	1202.128	-126.04	36	RS	YELP			
2457	Spectrogram 1	1	129836.916174331	129836.916174331	223.404	223.404	-115.44	36	RS	GROWL			
2458	Spectrogram 1	1	129873.310484219	129873.310484219	1468.085	1468.085	-135.93	36	BS				
2459	Spectrogram 1	1	129917.630851766	129917.630851766	925.532	925.532	-120.05	36	BS				
2460	Spectrogram 1	1	129932.638733561	129932.638733561	1255.319	1255.319	-115.47	36	BS				
2461	Spectrogram 1	1	129940.943164531	129940.943164531	1106.383	1106.383	-125.35	36	BS				
2462	Spectrogram 1	1	129954.988526979	129954.988526979	372.340	372.340	-122.97	36	BS				
2463	Spectrogram 1	1	129974.937726939	129974.937726939	797.872	797.872	-110.28	36	BS				
2464	Spectrogram 1	1	129976.810217292	129976.810217292	1042.553	1042.553	-130.59	36	RS	YELP			
2465	Spectrogram 1	1	129977.417153708	129977.417153708	1000.000	1000.000	-126.81	36	RS	YELP			
2466	Spectrogram 1	1	130007.934757133	130007.934757133	1000.000	1000.000	-115.01	36	RS	YELP			
2467	Spectrogram 1	1	130038.328859964	130038.328859964	457.447	457.447	-111.17	36	BS				
2468	Spectrogram 1	1	130059.249335445	130059.249335445	2170.213	2170.213	-127.73	36	BS				
2469	Spectrogram 1	1	130082.489845937	130082.489845937	1010.638	1010.638	-115.88	36	BS				
2470	Spectrogram 1	1	130101.268072273	130101.268072273	851.064	851.064	-130.54	36	BS				
2471	Spectrogram 1	1	130132.549386547	130132.549386547	265.957	265.957	-113.62	36	BS				
2472	Spectrogram 1	1	130197.818276092	130197.818276092	2053.191	2053.191	-119.63	36	BS				
2473	Spectrogram 1	1	130323.653796883	130323.653796883	223.404	223.404	-99.79	36	RS	GROWL			
2474	Spectrogram 1	1	130385.099752684	130385.099752684	989.362	989.362	-128.90	36	RS	YELP			
2475	Spectrogram 1	1	130393.633639008	130393.633639008	223.404	223.404	-113.73	36	RS	GROWL			
2476	Spectrogram 1	1	130418.222008785	130418.222008785	1372.340	1372.340	-109.75	36	BS				
2477	Spectrogram 1	1	130453.680953036	130453.680953036	191.489	191.489	-122.88	36	RS	GROWL			Growl
2478	Spectrogram 1	1	130499.131990382	130499.131990382	1276.596	1276.596	-101.02	36	BS				
2479	Spectrogram 1	1	130571.088547722	130571.088547722	829.787	829.787	-121.70	36	BS				
2480	Spectrogram 1	1	130688.279816801	130688.279816801	191.489	191.489	-129.94	36	RS	GROWL			Growl
2481	Spectrogram 1	1	130722.939989552	130722.939989552	670.213	670.213	-119.81	36	BS				
2482	Spectrogram 1	1	130791.858389258	130791.858389258	1680.851	1680.851	-132.93	36	BS				
2483	Spectrogram 1	1	130841.146359028	130841.146359028	191.489	191.489	-132.74	36	RS	GROWL			
2484	Spectrogram 1	1	130896.933704099	130896.933704099	234.043	234.043	-99.32	36	RS	GROWL			
2485	Spectrogram 1	1	130909.343930838	130909.343930838	244.681	244.681	-124.27	36	RS	GROWL			
2486	Spectrogram 1	1	131020.031443204	131020.031443204	191.489	191.489	-116.76	36	RS	GROWL			
