	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Begin File	Begin Path	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	BILL CHECK
2044	2054	Spectrogram 1	1	133049.929697739	133050.300300754	875.635	1598.985	0.3706	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	143.969	X	0	1	X	Y		
2045	2055	Spectrogram 1	1	133051.619396231	133051.958592211	868.02	1522.843	0.3392	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	145.6587	X	0	1	X	Y		
2046	2056	Spectrogram 1	1	133052.922287747	133069.464038838	700.508	1629.442	16.5418	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	146.9616	X	0	21	X	Y		
2047	2057	Spectrogram 1	1	133133.539138442	133133.790394724	997.462	1553.299	0.2513	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	227.5785	X	0	1	X	Y		
2048	2058	Spectrogram 1	1	133134.676073116	133134.92104799	1005.076	1576.142	0.245	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	228.7154	X	0	1	X	Y		
2049	2059	Spectrogram 1	1	133136.623309296	133140.919791708	951.777	1659.898	4.2965	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	230.6626	X	0	6	X	Y		
2050	2060	Spectrogram 1	1	133194.190345556	133194.548385757	761.421	1553.299	0.358	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	288.2297	X	0	1	Y	Y	BS OVERLAP	
2051	2061	Spectrogram 1	1	133195.46592798	133201.43954607	799.492	1774.112	5.9736	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	289.5053	X	0	7	Y	Y	BS OVERLAP	
2052	2062	Spectrogram 1	1	133201.920563774	133207.536141664	761.421	1736.041	5.6156	67145740.220517000335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000335.wav	295.9599	X	0	8	X	Y		
2053	2063	Spectrogram 1	1	133251.700790517	133252.014860869	989.848	1431.472	0.3141	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	45.679	X	0	1	X	Y		
2054	2064	Spectrogram 1	1	133254.237725814	133265.068301861	890.863	1477.157	10.8306	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	48.2159	X	0	14	X	Y		
2055	2065	Spectrogram 1	1	133300.66934504	133301.014822427	989.848	1446.701	0.3455	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	94.6475	X	0	1	X	Y		
2056	2066	Spectrogram 1	1	133302.390450568	133302.585174186	1065.99	1538.071	0.1947	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	96.3686	X	0	1	X	Y		
2057	2067	Spectrogram 1	1	133303.770616477	133316.857664939	967.005	1560.914	13.087	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	97.7488	X	0	17	X	Y		
2058	2068	Spectrogram 1	1	133361.678585029	133362.011499601	1096.447	1454.315	0.3329	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	155.6567	X	0	1	X	Y		
2059	2069	Spectrogram 1	1	133363.3494393	133363.650946838	989.848	1576.142	0.3015	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	157.3276	X	0	1	X	Y		
2060	2070	Spectrogram 1	1	133364.728852047	133364.967545515	1073.604	1522.843	0.2387	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	158.707	X	0	1	X	Y		
2061	2071	Spectrogram 1	1	133365.878349535	133376.36730972	974.619	1606.599	10.489	67145740.220517000835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517000835.wav	159.8565	X	0	14	X	Y		
2062	2072	Spectrogram 1	1	133518.298834162	133518.612904514	708.122	1393.401	0.3141	67145740.220517001335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001335.wav	12.2653	X	0	1	X	Y		
2063	2073	Spectrogram 1	1	133519.749839188	133520.051346725	814.721	1560.914	0.3015	67145740.220517001335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001335.wav	13.7163	X	0	1	X	Y		
2064	2074	Spectrogram 1	1	133521.066509121	133521.374298065	738.579	1553.299	0.3078	67145740.220517001335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001335.wav	15.033	X	0	1	X	Y		
2065	2075	Spectrogram 1	1	133522.141685827	133535.938076505	700.508	1568.528	13.7964	67145740.220517001335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001335.wav	16.1082	X	0	18	X	Y		
2066	2076	Spectrogram 1	1	134038.108560134	134038.391223451	852.792	1766.497	0.2827	67145740.220517001835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001835.wav	232.0529	X	0	1	Y	Y	BS OVERLAP	
2067	2077	Spectrogram 1	1	134039.758755273	134050.031887237	776.65	1629.442	10.2731	67145740.220517001835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001835.wav	233.7031	X	0	11	Y	Y	BS OVERLAP	
2068	2078	Spectrogram 1	1	134102.464754863	134102.734855365	852.792	1378.173	0.2701	67145740.220517001835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001835.wav	296.4091	X	0	1	X	Y		
2069	2079	Spectrogram 1	1	134104.09209608	134104.30566392	883.249	1454.315	0.2136	67145740.220517001835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001835.wav	298.0364	X	0	1	X	Y		
2070	2080	Spectrogram 1	1	134105.446685947	134123.177728778	822.335	1423.858	17.731	67145740.220517001835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517001835.wav	299.391	X	0	23	X	Y		
2071	2081	Spectrogram 1	1	134284.682686184	134284.959068094	738.579	1461.929	0.2764	67145740.220517002335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002335.wav	178.6267	X	0	1	X	Y		
2072	2082	Spectrogram 1	1	134286.303289199	134286.6613294	769.036	1553.299	0.358	67145740.220517002335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002335.wav	180.2473	X	0	1	X	Y		
2073	2083	Spectrogram 1	1	134287.648418234	134304.343342976	829.949	1606.599	16.6949	67145740.220517002335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002335.wav	181.5924	X	0	20	X	Y		
2074	2084	Spectrogram 1	1	134482.31872722	134482.607671943	921.32	1484.772	0.2889	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	76.2107	X	0	1	X	Y		
2075	2085	Spectrogram 1	1	134483.876516165	134484.20314933	936.548	1522.843	0.3266	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	77.7685	X	0	1	X	Y		
2076	2086	Spectrogram 1	1	134485.252144305	134485.528526215	906.091	1484.772	0.2764	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	79.1441	X	0	1	X	Y		
2077	2087	Spectrogram 1	1	134486.333459907	134486.616123223	1012.69	1454.315	0.2827	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	80.2255	X	0	1	X	Y		
2078	2088	Spectrogram 1	1	134487.432706138	134487.709088047	906.091	1576.142	0.2764	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	81.3247	X	0	1	X	Y		
2079	2089	Spectrogram 1	1	134488.286977495	134488.632454882	913.706	1484.772	0.3455	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	82.179	X	0	1	X	Y		
2080	2090	Spectrogram 1	1	134490.21634864	134495.907303413	814.721	1408.629	5.691	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	84.1083	X	0	8	X	Y		
2081	2091	Spectrogram 1	1	134535.35990648	134535.579755726	913.706	1431.472	0.2198	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	129.2519	X	0	1	X	Y		
2082	2092	Spectrogram 1	1	134536.766941656	134537.018197937	989.848	1583.756	0.2513	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	130.6589	X	0	1	X	Y		
2083	2093	Spectrogram 1	1	134537.979253214	134538.243072309	1104.061	1492.386	0.2638	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	131.8713	X	0	1	X	Y		
2084	2094	Spectrogram 1	1	134539.009403968	134539.285785877	1104.061	1507.614	0.2764	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	132.9014	X	0	1	X	Y		
2085	2095	Spectrogram 1	1	134540.015271428	134550.571132303	959.391	1545.685	10.5559	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	133.9073	X	0	14	X	Y		
2086	2096	Spectrogram 1	1	134597.295516495	134597.772903429	1020.305	1362.944	0.4774	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	191.1875	X	0	1	X	Y		
2087	2097	Spectrogram 1	1	134598.759084334	134599.0857175	1050.761	1469.543	0.3266	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	192.6511	X	0	1	X	Y		
2088	2098	Spectrogram 1	1	134599.983958706	134600.29174765	982.234	1614.213	0.3078	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	193.876	X	0	1	X	Y		
2089	2099	Spectrogram 1	1	134601.065274307	134611.803378566	906.091	1621.827	10.7381	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	194.9573	X	0	14	X	Y		
2090	2100	Spectrogram 1	1	134660.751269566	134660.971118812	982.234	1477.157	0.2198	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	254.6433	X	0	1	X	Y		
2091	2101	Spectrogram 1	1	134662.334184139	134662.604284641	791.878	1713.198	0.2701	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	256.2262	X	0	1	X	Y		
2092	2102	Spectrogram 1	1	134663.722375093	134663.998757003	898.477	1492.386	0.2764	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	257.6144	X	0	1	X	Y		
2093	2103	Spectrogram 1	1	134664.990510051	134676.10696775	799.492	1484.772	11.1165	67145740.220517002835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517002835.wav	258.8825	X	0	15	X	Y		
2094	2104	Spectrogram 1	1	134810.979138146	134811.293208497	807.107	1538.071	0.3141	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	104.8876	X	0	1	X	Y		
2095	2105	Spectrogram 1	1	134812.599741161	134812.807027593	845.178	1492.386	0.2073	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	106.5082	X	0	1	X	Y		
2096	2106	Spectrogram 1	1	134813.862303975	134814.107278849	791.878	1507.614	0.245	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	107.7708	X	0	1	X	Y		
2097	2107	Spectrogram 1	1	134814.895632949	134817.106688225	761.421	1598.985	2.2111	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	108.8041	X	0	3	X	Y		
2098	2108	Spectrogram 1	1	134818.563143178	134832.290438378	715.736	1560.914	13.7273	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	112.4716	X	0	20	X	Y		
2099	2109	Spectrogram 1	1	134872.045761755	134872.41636477	822.335	1522.843	0.3706	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	165.9543	X	0	1	X	Y		
2100	2110	Spectrogram 1	1	134873.597269293	134873.848525574	928.934	1614.213	0.2513	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	167.5058	X	0	1	X	Y		
2101	2111	Spectrogram 1	1	134874.89442444	134888.061002015	814.721	1560.914	13.1666	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	168.8029	X	0	17	X	Y		
2102	2112	Spectrogram 1	1	134927.035772677	134927.381250064	921.32	1370.558	0.3455	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	220.9443	X	0	1	X	Y		
2103	2113	Spectrogram 1	1	134929.912657099	134930.126224938	997.462	1538.071	0.2136	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	223.8212	X	0	1	X	Y		
2104	2114	Spectrogram 1	1	134931.019169585	134931.232737424	1164.975	1606.599	0.2136	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	224.9277	X	0	1	X	Y		
2105	2115	Spectrogram 1	1	134932.093290188	134932.294295213	1218.274	1644.67	0.201	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	226.0018	X	0	1	X	Y		
2106	2116	Spectrogram 1	1	134933.826958529	134934.084496218	1058.376	1621.827	0.2575	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	227.7355	X	0	1	X	Y		
2107	2117	Spectrogram 1	1	134934.605017275	134941.784665517	913.706	1690.355	7.1796	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	228.5135	X	0	10	X	Y		
2108	2118	Spectrogram 1	1	134989.722504803	134989.879539979	1043.147	1416.244	0.157	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	283.631	X	0	1	X	Y		
2109	2119	Spectrogram 1	1	134991.173509828	134991.399640481	1035.533	1484.772	0.2261	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	285.082	X	0	1	X	Y		
2110	2120	Spectrogram 1	1	134991.883308823	134995.086826411	1058.376	1469.543	3.2035	67145740.220517003335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003335.wav	285.7918	X	0	5	X	Y		
2111	2121	Spectrogram 1	1	135036.181225339	135036.470170063	1027.919	1591.371	0.2889	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	30.0274	X	0	1	X	Y		
2112	2122	Spectrogram 1	1	135039.032984133	135039.25283338	997.462	1606.599	0.2198	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	32.8791	X	0	1	X	Y		
2113	2123	Spectrogram 1	1	135040.181117843	135040.369560054	1073.604	1530.457	0.1884	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	34.0273	X	0	1	X	Y		
2114	2124	Spectrogram 1	1	135041.179861561	135041.456243471	1119.289	1606.599	0.2764	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	35.026	X	0	1	X	Y		
2115	2125	Spectrogram 1	1	135043.777262303	135056.812772665	723.35	1606.599	13.0355	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	37.6234	X	0	19	X	Y		
2116	2126	Spectrogram 1	1	135096.286277014	135096.50612626	944.162	1530.457	0.2198	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	90.1324	X	0	1	X	Y		
2117	2127	Spectrogram 1	1	135097.837784552	135098.001101135	1043.147	1522.843	0.1633	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	91.6839	X	0	1	X	Y		
2118	2128	Spectrogram 1	1	135099.045327602	135110.739789886	624.365	1576.142	11.6945	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	92.8915	X	0	15	X	Y		
2119	2129	Spectrogram 1	1	135143.507770642	135143.733901296	860.406	1461.929	0.2261	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	137.3539	X	0	1	X	Y		
2120	2130	Spectrogram 1	1	135144.914805818	135145.184906321	883.249	1484.772	0.2701	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	138.761	X	0	1	X	Y		
2121	2131	Spectrogram 1	1	135146.108273155	135146.390936472	807.107	1515.228	0.2827	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	139.9544	X	0	1	X	Y		
2122	2132	Spectrogram 1	1	135147.139865552	135162.069169878	631.98	1553.299	14.9293	67145740.220517003835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517003835.wav	140.986	X	0	18	X	Y		
2123	2133	Spectrogram 1	1	135596.735519583	135596.936524608	685.279	1454.315	0.201	67145740.220517004335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004335.wav	290.5525	X	0	1	Y	Y	OVERLAP	
2124	2134	Spectrogram 1	1	135597.778233151	135598.167680387	624.365	1416.244	0.3894	67145740.220517004335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004335.wav	291.5952	X	0	1	Y	Y	OVERLAP	
2125	2135	Spectrogram 1	1	135598.858635161	135599.078484407	647.208	1469.543	0.2198	67145740.220517004335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004335.wav	292.6756	X	0	1	Y	Y	OVERLAP	
2126	2136	Spectrogram 1	1	135599.769439181	135600.026976869	639.594	1469.543	0.2575	67145740.220517004335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004335.wav	293.5864	X	0	1	Y	Y	OVERLAP	
2127	2137	Spectrogram 1	1	135600.538956138	135605.777649605	601.523	1431.472	5.2387	67145740.220517004335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004335.wav	294.356	X	0	7	Y	Y	OVERLAP	
2128	2138	Spectrogram 1	1	135606.262143295	135610.156615657	677.665	1355.33	3.8945	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	0.0848	X	0	6	X	Y		
2129	2139	Spectrogram 1	1	135652.216013968	135652.417018993	746.193	1294.416	0.201	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	46.0387	X	0	1	X	Y		
2130	2140	Spectrogram 1	1	135653.509983817	135653.698426028	928.934	1324.873	0.1884	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	47.3326	X	0	1	X	Y		
2131	2141	Spectrogram 1	1	135654.546415978	135654.772546631	890.863	1401.015	0.2261	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	48.3691	X	0	1	X	Y		
2132	2142	Spectrogram 1	1	135655.438375777	135655.645662209	1043.147	1408.629	0.2073	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	49.261	X	0	1	X	Y		
2133	2143	Spectrogram 1	1	135657.272238957	135659.872741469	746.193	1454.315	2.6005	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	51.0949	X	0	4	X	Y		
2134	2144	Spectrogram 1	1	135662.017963485	135666.760425797	723.35	1378.173	4.7425	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	55.8406	X	0	7	X	Y		
2135	2145	Spectrogram 1	1	135813.436287391	135813.656136637	708.122	1347.716	0.2198	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	207.259	X	0	1	X	Y		
2136	2146	Spectrogram 1	1	135814.234026084	135814.510407994	662.437	1416.244	0.2764	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	208.0567	X	0	1	X	Y		
2137	2147	Spectrogram 1	1	135810.967694426	135811.14985523	967.005	1378.173	0.1822	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	204.7904	X	0	1	X	Y		
2138	2148	Spectrogram 1	1	135815.842066285	135816.2126693	890.863	1477.157	0.3706	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	209.6647	X	0	1	X	Y		
2139	2149	Spectrogram 1	1	135816.646086386	135816.972719552	616.751	1484.772	0.3266	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	210.4688	X	0	1	X	Y		
2140	2150	Spectrogram 1	1	135854.722687097	135854.999069007	860.406	1431.472	0.2764	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	248.5454	X	0	1	X	Y		
2141	2151	Spectrogram 1	1	135856.280476042	135856.531732323	829.949	1416.244	0.2513	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	250.1031	X	0	1	X	Y		
2142	2152	Spectrogram 1	1	135857.593136275	135857.781578486	860.406	1393.401	0.1884	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	251.4158	X	0	1	X	Y		
2143	2153	Spectrogram 1	1	135858.792885019	135859.0441413	951.777	1439.086	0.2513	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	252.6156	X	0	1	X	Y		
2144	2154	Spectrogram 1	1	135859.854442808	135860.068010647	875.635	1401.015	0.2136	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	253.6771	X	0	1	X	Y		
2145	2155	Spectrogram 1	1	135860.693660212	135864.864514484	822.335	1431.472	4.1709	67145740.220517004835.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517004835.wav	254.5163	X	0	6	X	Y		
2146	2156	Spectrogram 1	1	135912.138543828	135926.739972226	730.964	1583.756	14.6014	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	5.9279	X	0	17	Y	Y	BS OVERLAP	
2147	2157	Spectrogram 1	1	136132.168608794	136132.507804774	814.721	1446.701	0.3392	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	225.9579	X	0	1	X	Y		
2148	2158	Spectrogram 1	1	136133.669865075	136133.958809799	753.807	1553.299	0.2889	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	227.4592	X	0	1	X	Y		
2149	2159	Spectrogram 1	1	136134.919865075	136135.16483995	913.706	1553.299	0.245	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	228.7092	X	0	1	X	Y		
2150	2160	Spectrogram 1	1	136135.979411617	136138.944235738	814.721	1545.685	2.9648	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	229.7688	X	0	4	X	Y		
2151	2161	Spectrogram 1	1	136139.561854578	136150.649897058	822.335	1439.086	11.088	67145740.220517005335.wav	D:\ringed-seal-data\Ulu_2022\ST2_Site15_67145740.220517005335.wav	233.3512	X	0	15	X	Y		
