Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species ID	No. Calls	Ship Noise	Ship Size	Comments	WH ID	WH Comment
1553	Spectrogram 1	1	93625.579	93626.5406	0.962	25.579	140.7	831.6	TEST__0__20171009_114401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_114401.wav	Y	bark	WH	RS	1			?	RS	
1555	Spectrogram 1	1	93796.698	93797.5418	0.844	76.698	337.2	922	TEST__0__20171009_122001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_122001.wav	Y	bark		RS	1					
1556	Spectrogram 1	1	38647.477	38649.6356	2.159	7.477	304.1	525.3	TEST__0__20171009_125601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_125601.wav	Y	bark	small	RS	2					
1558	Spectrogram 1	1	93876.555	93877.1634	0.608	36.555	117.5	953.9	TEST__0__20171009_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_130801.wav	Y	bark		RS	1					
1564	Spectrogram 1	1	39071.882	39080.5949	8.713	71.882	138.2	1548.4	TEST__0__20171009_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_140801.wav	Y	bark	series	RS						
1569	Spectrogram 1	1	39250.499	39251.2839	0.785	10.499	69.1	1030	TEST__0__20171009_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_143201.wav	Y	bark		RS				?	RS	
1593	Spectrogram 1	1	39500.293	39501.7255	1.433	20.293	117.5	1686.6	TEST__0__20171009_170801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_170801.wav	Y	"bark, yelp"	There is definitely a bark. WH	RS	1					
1684	Spectrogram 1	1	93997.551	94041.0371	43.486	37.551	137.3	2581.2	TEST__0__20171009_223201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_223201.wav	Y	"bark, yelp"	alternating yelps and barks. Pretty clear series.	RS				good ones		
1703	Spectrogram 1	1	94119.867	94122.0845	2.217	39.867	175.3	1129.9	TEST__0__20171010_045601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_045601.wav	Y	"bark, yelp"	Is this a yelp and then a bark. WH	RS				?	RS	
1710	Spectrogram 1	1	42063.304	42064.403	1.099	63.304	188.3	629.9	TEST__0__20171010_062001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_062001.wav	Y	bark	WH	RS	1			?	RS	
1717	Spectrogram 1	1	94246.213	94247.881	1.668	46.213	189.1	658.7	TEST__0__20171010_072001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_072001.wav	Y	bark	WH	RS	1					
1838	Spectrogram 1	1	44413.45	44414.6667	1.217	13.45	55.6	736.1	TEST__0__20171010_205601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_205601.wav	Y	bark	heavily masked	RS	1			good one		
2612	Spectrogram 1	1	94384.403	94385.6785	1.276	64.403	126.5	674.5	TEST__0__20171014_050801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_050801.wav	Y	bark	Masked. WH	RS	1					
2661	Spectrogram 1	1	94550.547	94551.3519	0.805	110.547	99.3	1156.4	TEST__0__20171014_132001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_132001.wav	Y	bark		RS	1					
2667	Spectrogram 1	1	94662.881	94670.9268	8.046	102.881	119.2	1715.2	TEST__0__20171014_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_143201.wav	Y	"bark, yelp"	AH	RS	series			yelps-barks		
2677	Spectrogram 1	1	94685.985	94687.2606	1.276	5.985	172.2	1046.4	TEST__0__20171014_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_164401.wav	Y	"bark, yelp"	yelp-bark WH	RS	1					
2680	Spectrogram 1	1	94873.385	94877.2312	3.846	73.385	370.9	2807.9	TEST__0__20171014_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_172001.wav	Y	bark	WH	RS	2			good ones		
2682	Spectrogram 1	1	94966.619	94970.112	3.493	46.619	278.1	1331.1	TEST__0__20171014_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_174401.wav	Y	bark	I think there is a yelp at the beginning?	RS	series					
2692	Spectrogram 1	1	95088.82	95094.295	5.475	48.82	319.3	898	TEST__0__20171014_192001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171014_192001.wav	Y	bark	I think there are also yelps? it is faint	RS	series					
2757	Spectrogram 1	1	95209.159	95214.9087	5.75	49.159	211	876.9	TEST__0__20171015_052001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_052001.wav	Y	bark	WH	RS	series			"grunts, good ones"		
2762	Spectrogram 1	1	95391.853	95398.6232	6.77	111.853	125.3	501.1	TEST__0__20171015_075601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_075601.wav	Y	bark	"Annika called it a grunt, but they are barks"	RS	series			"grunts, faint"		
2763	Spectrogram 1	1	58913.761	58914.7422	0.981	113.761	105.5	1186.8	TEST__0__20171015_083201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_083201.wav	Y	bark	WH	RS	1			good one		
2766	Spectrogram 1	1	58928.183	58931.1069	2.924	8.183	329.7	2808.8	TEST__0__20171015_102001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_102001.wav	Y	"bark, yelp"	WH	RS	1			I guess that is boat noise	RS	
2767	Spectrogram 1	1	59038.699	59039.6409	0.942	118.699	428.6	1885.7	TEST__0__20171015_102001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_102001.wav	Y	"bark, yelp"	downsweep yelp and bark simultaneous. WH	RS	1				RS	
2771	Spectrogram 1	1	59295.993	59301.5465	5.553	15.993	50.3	1195	TEST__0__20171015_124401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_124401.wav	Y	bark	yelp-bark series	RS	series			good ones		
2772	Spectrogram 1	1	59500.475	59509.7767	9.302	100.475	44	1050.3	TEST__0__20171015_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_130801.wav	Y	"bark, yelp"		RS	series			giood ones		
2774	Spectrogram 1	1	59477.48	59483.7988	6.319	77.48	62.9	1220.1	TEST__0__20171015_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_130801.wav	Y	"bark, yelp"		RS	series			good ones		
2775	Spectrogram 1	1	59459.719	59472.7098	12.991	59.719	56.6	1125.8	TEST__0__20171015_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_130801.wav	Y	"bark, yelp"		RS	series			good ones		
2776	Spectrogram 1	1	95459.405	95460.5236	1.119	59.405	383.6	1207.5	TEST__0__20171015_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_135601.wav	Y	"bark, yelp?"	WH	RS	1					
2788	Spectrogram 1	1	95581.088	95582.3113	1.223	61.088	82.6	953.4	TEST__0__20171015_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_172001.wav	Y	bark	masked partially	RS	1					
2789	Spectrogram 1	1	95555.836	95556.621	0.785	35.836	89	1086.9	TEST__0__20171015_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_172001.wav	Y	bark	partially masked	RS	1			?	RS	
2795	Spectrogram 1	1	60583.707	60584.9033	1.196	103.707	234.7	1084.6	TEST__0__20171015_182001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_182001.wav	Y	bark	WH	RS	1					
2801	Spectrogram 1	1	95732.235	95734.7075	2.472	92.235	362.6	975.8	TEST__0__20171015_214401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171015_214401.wav	Y	bark	WH	RS	3			not sure if biological	RS	
2828	Spectrogram 1	1	95860.749	95872.6017	11.853	100.749	125.3	1312.1	TEST__0__20171016_053201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_053201.wav	Y	"bark, yelp"	series	RS	series			good		
2829	Spectrogram 1	1	95801.945	95803.3775	1.432	41.945	125.3	672.5	TEST__0__20171016_053201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_053201.wav	Y	bark		RS	1					
2832	Spectrogram 1	1	95904.035	95905.3105	1.276	24.035	191.2	1087.9	TEST__0__20171016_062001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_062001.wav	Y	bark	distorted close bark. WH	RS	1					
2839	Spectrogram 1	1	96046.859	96073.6334	26.774	46.859	320.8	2402.5	TEST__0__20171016_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_140801.wav	Y	"bark, yelp"	WH	RS				is that a RS?	RS	
2842	Spectrogram 1	1	62189.493	62192.4561	2.963	29.493	81.8	1289.3	TEST__0__20171016_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_143201.wav	Y	"bark, yelp"	WH	RS	series					
2843	Spectrogram 1	1	96163.292	96164.96	1.668	43.292	81.8	1176.1	TEST__0__20171016_144401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_144401.wav	Y	bark	WH	RS						
2845	Spectrogram 1	1	96255.923	96256.8649	0.942	15.923	135.2	757.9	TEST__0__20171016_162001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_162001.wav	Y	bark		RS	1					
2848	Spectrogram 1	1	96361.334	96362.3544	1.02	1.334	100.6	628.9	TEST__0__20171016_170801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171016_170801.wav	Y	bark	WH	RS	1					
3207	Spectrogram 1	1	96540.996	96549.0417	8.046	60.996	128.4	1243.2	TEST__0__20171018_085601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_085601.wav	Y	bark	faint bark series	RS	series					
3213	Spectrogram 1	1	96631.466	96634.5665	3.101	31.466	141	730.8	TEST__0__20171018_110801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_110801.wav	Y	bark	distorted series	RS				not sure if that is biological/RS	RS	"Weird echo, a bit of water noise, but definitely RS there"
3217	Spectrogram 1	1	96828.054	96839.8086	11.755	108.054	102.8	2042.8	TEST__0__20171018_132001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_132001.wav	Y	"bark, yelp"	AH	RS	series			"good one, yelps-barks"		
3225	Spectrogram 1	1	96953.506	96957.0775	3.572	113.506	154.2	2081.4	TEST__0__20171018_152001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_152001.wav	Y	bark	Are those low freq yelps or weird distorted barks. WH	RS	2					
3229	Spectrogram 1	1	97027.621	97028.7199	1.099	67.621	449.7	1683.1	TEST__0__20171018_155601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_155601.wav	Y	bark		RS	1					
3230	Spectrogram 1	1	97140.968	97152.4086	11.441	60.968	45	1561	TEST__0__20171018_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_160801.wav	Y	"bark, yelp"	series	RS	series			or non biological?	RS	
3231	Spectrogram 1	1	97282.41	97292.8891	10.479	82.41	257	1676.7	TEST__0__20171018_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_164401.wav	Y	bark		RS	series			interestingely straight after heavy noise disturbance		"There's a good chance that ""noise disturbance"" was a seal"
3237	Spectrogram 1	1	67496.273	67497.7448	1.472	56.273	391.9	1451.8	TEST__0__20171018_182001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_182001.wav	Y	bark	WH	RS	1				RS	
3239	Spectrogram 1	1	97435.932	97439.9353	4.003	115.932	179.9	2126.3	TEST__0__20171018_203201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_203201.wav	Y	bark	series	RS	series			incomplete		
3242	Spectrogram 1	1	97481.88	97484.1368	2.257	41.88	366.2	2396.1	TEST__0__20171018_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171018_220801.wav	Y	"bark, yelp"	simultaneous bark-yelp WH	RS					RS	
3248	Spectrogram 1	1	68162.237	68176.4445	14.208	2.237	224.8	1246.3	TEST__0__20171019_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_023201.wav	Y	"bark, yelp"	faint series	RS	series					
3250	Spectrogram 1	1	97639.664	97641.3124	1.648	79.664	244.1	860.8	TEST__0__20171019_033201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_033201.wav	Y	bark	faint	RS	1		Large			
3254	Spectrogram 1	1	97777.574	97780.8708	3.297	97.574	102.8	860.8	TEST__0__20171019_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_060801.wav	Y	bark		RS	series					
3258	Spectrogram 1	1	97891.595	97894.1069	2.512	91.595	197.1	887.1	TEST__0__20171019_084401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_084401.wav	Y	bark		RS	3					
3265	Spectrogram 1	1	97961.29	97966.4118	5.122	41.29	86.9	628.1	TEST__0__20171019_103201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_103201.wav	Y	bark		RS	3			biological? very faint	RS	
3267	Spectrogram 1	1	98049.498	98053.3638	3.866	9.498	190.7	1086.9	TEST__0__20171019_114401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_114401.wav	Y	bark	WH	RS				could be RS or water movement	RS	
3273	Spectrogram 1	1	98231.645	98247.6775	16.033	71.645	84.1	1415.9	TEST__0__20171019_153201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_153201.wav	Y	"bark, yelp"	Close series with distorted barks and yelps	RS	series			good one		
3274	Spectrogram 1	1	98198.303	98213.1189	14.816	38.303	38.8	1984.9	TEST__0__20171019_153201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_153201.wav	Y	"bark, yelp"	Close series with distorted sounds	RS	series			good one		
3295	Spectrogram 1	1	98320.067	98326.4447	6.378	40.067	61.4	1452.3	TEST__0__20171019_223201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171019_223201.wav	Y	"bark, yelp"	"Close series, with distorted sounds"	RS	series			good one		
3339	Spectrogram 1	1	98454.001	98462.6747	8.674	54.001	64	2213.2	TEST__0__20171020_105601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_105601.wav	Y	"bark, yelp"	distorted close	RS	series					
3354	Spectrogram 1	1	98621.317	98622.5141	1.197	101.317	63.8	1099.3	TEST__0__20171020_155601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_155601.wav	Y	bark	faint	RS				non biological?	RS	
3373	Spectrogram 1	1	98716.457	98718.3409	1.884	76.457	85.1	1262.4	TEST__0__20171020_234401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171020_234401.wav	Y	"bark, yelp"		RS	series					
3374	Spectrogram 1	1	98870.558	98872.9914	2.433	110.558	99.3	1007.1	TEST__0__20171021_004401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_004401.wav	Y	bark	faint	RS	series			faint		
3376	Spectrogram 1	1	98958.227	98960.0717	1.845	78.227	120	1486.7	TEST__0__20171021_012001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_012001.wav	Y	"bark, yelp"	yelp-bark	RS	2					
3380	Spectrogram 1	1	99047.461	99052.7791	5.318	47.461	46.7	1246.7	TEST__0__20171021_022001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_022001.wav	Y	bark	series	RS	series			good one		
3381	Spectrogram 1	1	99031.993	99033.7395	1.746	31.993	133.3	593.3	TEST__0__20171021_022001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_022001.wav	Y	bark	faint	RS	2					
3395	Spectrogram 1	1	99145.154	99147.4303	2.276	25.154	213.3	1453.3	TEST__0__20171021_184401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171021_184401.wav	Y	bark	confirm WH	RS	2					
3559	Spectrogram 1	1	99275.757	99277.0129	1.256	35.757	97.7	1311.6	TEST__0__20171023_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_020801.wav	Y	bark	faint	RS	1				RS	
3560	Spectrogram 1	1	99341.142	99341.9662	0.824	101.142	59.3	2145.3	TEST__0__20171023_020801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_020801.wav	Y	bark	close and distorted WH	RS	1			"check paper, looks like 'bark' Mizuguchi et al.2016"	RS	
3570	Spectrogram 1	1	99364.239	99365.4557	1.217	4.239	39.5	1217.1	TEST__0__20171023_104401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_104401.wav	Y	bark		RS				Ice cracking?	RS	
3573	Spectrogram 1	1	99563.209	99563.95806	0.749	83.209	171.1	1125.1	TEST__0__20171023_163201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_163201.wav	Y	bark	WH	RS	2					
3578	Spectrogram 1	1	99705.58	99711.2905	5.711	105.58	158.7	1604.6	TEST__0__20171023_204401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_204401.wav	Y	"bark, yelp"	good series	RS	series			good one		
3579	Spectrogram 1	1	99626.086	99627.3026	1.217	26.086	184.2	1063.2	TEST__0__20171023_204401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_204401.wav	Y	bark	it's a blob between 400-600 Hz but more than a pixel.	RS	1					
3580	Spectrogram 1	1	99788.369	99790.0566	1.688	68.369	82.3	1757.4	TEST__0__20171023_224401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_224401.wav	Y	bark	distorted and masked but very visible.	RS					RS	
3581	Spectrogram 1	1	99735.954	99739.5255	3.572	15.954	63.2	1139.6	TEST__0__20171023_224401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171023_224401.wav	Y	"bark, yelp"	"yelp-bark series, with a distorted bark and masking noise. but visible."	RS	series			good one		
3603	Spectrogram 1	1	78644.066	78649.0308	4.965	44.066	77.8	920	TEST__0__20171024_055601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_055601.wav	Y	bark	quite faint but more than a pixel for a few of them	RS	series			#NAME?		
3614	Spectrogram 1	1	79383.142	79413.8812	30.739	63.142	73.9	1263.2	TEST__0__20171024_134401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_134401.wav	Y	"bark, yelp"	long and faint series. A few barks have more than a pixel. I wonder if this is one that I'd have to shorten the selection.	RS						
3621	Spectrogram 1	1	99873.604	99880.5508	6.947	33.604	171	2154.1	TEST__0__20171024_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_172001.wav	Y	"bark, yelp"	nice series	RS	series					
3622	Spectrogram 1	1	100028.908	100072.8014	43.893	68.908	88.4	1124.4	TEST__0__20171024_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_174401.wav	Y	"bark, yelp"	mostly barks. Very nice long series.	RS	series			good one		
3623	Spectrogram 1	1	100082.767	100083.9445	1.177	2.767	234.6	2065.1	TEST__0__20171024_184401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_184401.wav	Y	bark		RS	1					
3624	Spectrogram 1	1	100215.503	100217.9167	2.414	15.503	126.5	1448.6	TEST__0__20171024_192001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171024_192001.wav	Y	"bark, yelp"	yelp-bark series	RS	series					
3633	Spectrogram 1	1	100359.128	100363.0135	3.886	39.128	120.2	787.6	TEST__0__20171025_010801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_010801.wav	Y	bark	two faint barks	RS	2			"maybe, last one a bark?"	RS	
3638	Spectrogram 1	1	80711.397	80716.4599	5.063	71.397	95.2	1007.4	TEST__0__20171025_064401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_064401.wav	Y	"bark, yelp"	yelp-bark series (with more barks than yelps)	RS	series					
3640	Spectrogram 1	1	80697.407	80705.6686	8.262	57.407	74.9	906	TEST__0__20171025_064401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_064401.wav	Y	bark	"series. I don't think there is a yelp, but there could be. "	RS	series					
3641	Spectrogram 1	1	100532.303	100533.5785	1.276	92.303	74.9	973.6	TEST__0__20171025_070801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_070801.wav	Y	bark	faint	RS	1			bark		
3644	Spectrogram 1	1	100673.442	100674.5605	1.119	113.442	85.1	1064.8	TEST__0__20171025_082001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_082001.wav	Y	bark	faint	RS	1					
3653	Spectrogram 1	1	100707.443	100714.1543	6.711	27.443	81.7	1284.4	TEST__0__20171025_124401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_124401.wav	Y	"bark, yelp"	yelp-bark series. faint	RS	series					
3654	Spectrogram 1	1	100845.367	100846.7014	1.334	45.367	68.2	1527.6	TEST__0__20171025_125601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_125601.wav	Y	bark		RS	1					
3656	Spectrogram 1	1	100954.629	100968.346	13.717	34.629	102	2074.9	TEST__0__20171025_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_135601.wav	Y	bark	good series	RS	series			straight after loud noise		
3662	Spectrogram 1	1	101130.574	101135.2444	4.67	90.574	122.2	1243.9	TEST__0__20171025_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_172001.wav	Y	"bark, yelp"	series	RS	series					
3666	Spectrogram 1	1	101161.903	101170.3412	8.438	1.903	61.4	1338.5	TEST__0__20171025_185601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171025_185601.wav	Y	"bark, yelp"	series	RS	series					
3677	Spectrogram 1	1	101366.733	101370.0494	3.316	86.733	116.1	1337.8	TEST__0__20171026_034401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_034401.wav	Y	"bark, yelp"	"yelp, yelp, and then yelp-bark simultaneous (close and distorted)"	RS				non biological?	RS	
3678	Spectrogram 1	1	82340.485	82358.5557	18.071	20.485	116.1	1093.5	TEST__0__20171026_045601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_045601.wav	Y	"bark, yelp"	series. Faint but visible	RS	series					
3681	Spectrogram 1	1	82551.39	82558.847	7.457	111.39	95.7	910.2	TEST__0__20171026_055601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_055601.wav	Y	"bark, yelp"	good series	RS	series					
3683	Spectrogram 1	1	101500.811	101503.0678	2.257	100.811	102.5	1032.4	TEST__0__20171026_082001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_082001.wav	Y	bark	faint	RS	03-Feb					
3692	Spectrogram 1	1	101560.038	101562.903	2.865	40.038	102.9	2219.1	TEST__0__20171026_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_140801.wav	Y	bark	there might also be a yelp. Very clear (close).	RS	series					
3697	Spectrogram 1	1	101709.621	101724.1621	14.541	69.621	78.3	1721.6	TEST__0__20171026_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171026_232001.wav	Y	bark	great series	RS	series			good one		
3701	Spectrogram 1	1	101762.325	101764.6995	2.375	2.325	73.2	1951.7	TEST__0__20171027_065601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_065601.wav	Y	"bark, yelp"		RS				what is the last signal? anything biological? first higher frequency signak might be non biological	RS	
3702	Spectrogram 1	1	101924.698	101926.7785	2.08	44.698	111.1	906.6	TEST__0__20171027_073201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_073201.wav	Y	bark		RS					RS	
3706	Spectrogram 1	1	102001.374	102015.4049	14.031	1.374	62.9	2856.5	TEST__0__20171027_114401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_114401.wav	Y	"bark, yelp"	WH	RS	series			really good one		Fantastic series
3707	Spectrogram 1	1	102220.317	102221.4551	1.138	100.317	93.9	1339.3	TEST__0__20171027_120801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_120801.wav	Y	bark		RS	1			likely	RS	
3711	Spectrogram 1	1	102307.744	102313.3368	5.593	67.744	69.8	1184.5	TEST__0__20171027_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_130801.wav	Y	"bark, yelp"		RS	series					
3712	Spectrogram 1	1	102299.832	102301.1664	1.334	59.832	62.9	1198.2	TEST__0__20171027_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_130801.wav	Y	bark		RS	1					
3714	Spectrogram 1	1	102435.848	102438.6739	2.826	75.848	62.9	2271.6	TEST__0__20171027_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_135601.wav	Y	bark		RS	series			"check paper, good one, 'knocks' as in Mizuhuchi et al.2016"	RS	
3716	Spectrogram 1	1	102536.639	102538.7438	2.105	56.639	159.7	2718.3	TEST__0__20171027_155601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_155601.wav	Y	bark	Adjusted selection to only around the barks	RS	series					
3717	Spectrogram 1	1	102634.656	102635.9625	1.306	34.656	63.1	1801	TEST__0__20171027_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_160801.wav	Y	bark	I have adjusted the selection box to leave the yelps out	RS	series					
3718	Spectrogram 1	1	102733.858	102737.822	3.964	13.858	76.9	1518.3	TEST__0__20171027_163201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_163201.wav	Y	bark		RS	series					
3723	Spectrogram 1	1	84360.255	84398.1021	37.847	0.255	91.2	1629.3	TEST__0__20171027_190801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_190801.wav	Y	"bark, yelp"	pretty good series	RS	series			"barks-yelps, long one"	RS	"RS ""growl"""
3724	Spectrogram 1	1	102844.141	102850.1458	6.005	4.141	153.6	1885.7	TEST__0__20171027_193201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_193201.wav	Y	"bark, yelp"		RS	series					
3725	Spectrogram 1	1	103064.016	103065.8999	1.884	104.016	72.4	677.6	TEST__0__20171027_215601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_215601.wav	Y	bark	they sound weird	RS					RS	
3726	Spectrogram 1	1	103125.507	103127.1161	1.609	45.507	407.9	2111.8	TEST__0__20171027_233201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171027_233201.wav	Y	"bark, yelp"		RS	2					
