Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Hour	Begin Date	Species	Call type	Comments	Quantity	WH	KZ Done?
6975	Spectrogram 1	1	352500.656600000	352500.656600000	1167.857	1167.857	67145740.220521201849.wav	97		RS	YELP				Y
6976	Spectrogram 1	1	352503.546800000	352503.546800000	1157.143	1157.143	67145740.220521201849.wav	97		RS	YELP				Y
6977	Spectrogram 1	1	352506.200500000	352506.200500000	235.714	235.714	67145740.220521201849.wav	97		RS	GROWL			RS growl	Y
6978	Spectrogram 1	1	352542.325100000	352542.325100000	932.143	932.143	67145740.220521202349.wav	97		RS	YELP				Y
6979	Spectrogram 1	1	352554.324500000	352554.324500000	1157.143	1157.143	67145740.220521202349.wav	97		RS	YELP				Y
6980	Spectrogram 1	1	352592.198900000	352592.198900000	1125.000	1125.000	67145740.220521202349.wav	97		RS	YELP				Y
6981	Spectrogram 1	1	352601.905600000	352601.905600000	1039.286	1039.286	67145740.220521202349.wav	97		RS	YELP				Y
6983	Spectrogram 1	1	352610.800300000	352610.800300000	1028.571	1028.571	67145740.220521202349.wav	97		RS	YELP				Y
6984	Spectrogram 1	1	352617.361000000	352617.361000000	1060.714	1060.714	67145740.220521202349.wav	97		RS	YELP				Y
6985	Spectrogram 1	1	352622.352200000	352622.352200000	835.714	835.714	67145740.220521202349.wav	97		RS	YELP				Y
6986	Spectrogram 1	1	352630.308900000	352630.308900000	1242.857	1242.857	67145740.220521202349.wav	97		RS	YELP				Y
6988	Spectrogram 1	1	352649.761600000	352649.896400000	739.286	867.857	67145740.220521202349.wav	97		RS	YELP				Y
6989	Spectrogram 1	1	352650.721500000	352650.721500000	535.714	535.714	67145740.220521202349.wav	97		RS	BARK				Y
6990	Spectrogram 1	1	352650.827400000	352653.284100000	707.143	1114.286	67145740.220521202349.wav	97		RS	YELP		5		Y
6991	Spectrogram 1	1	352651.087600000	352651.087600000	407.143	407.143	67145740.220521202349.wav	97		RS	BARK				Y
6993	Spectrogram 1	1	352665.642600000	352665.642600000	1167.857	1167.857	67145740.220521202349.wav	97		RS	YELP				Y
6994	Spectrogram 1	1	352672.290000000	352672.290000000	1157.143	1157.143	67145740.220521202349.wav	97		RS	YELP				Y
6995	Spectrogram 1	1	352677.531800000	352688.060800000	878.571	1425.000	67145740.220521202349.wav	97		RS	YELP		6		Y
6996	Spectrogram 1	1	352747.923200000	352747.923200000	803.571	803.571	67145740.220521202349.wav	97		RS	YELP				Y
6997	Spectrogram 1	1	352797.268100000	352798.414600000	1017.857	1521.429	67145740.220521202349.wav	97		RS	YELP		3		Y
6998	Spectrogram 1	1	353128.985600000	353128.985600000	182.143	182.143	67145740.220521203349.wav	98		RS	GROWL			RS growl	Y
6999	Spectrogram 1	1	353129.977900000	353129.977900000	160.714	160.714	67145740.220521203349.wav	98		RS	GROWL			RS growl	Y
7001	Spectrogram 1	1	353342.435400000	353342.435400000	632.143	632.143	67145740.220521203349.wav	98		RS	YELP			RS yelp	Y
7002	Spectrogram 1	1	353446.638400000	353446.638400000	246.429	246.429	67145740.220521203849.wav	98		RS	GROWL				Y
7003	Spectrogram 1	1	353448.998700000	353448.998700000	792.857	792.857	67145740.220521203849.wav	98		RS	YELP				Y
7004	Spectrogram 1	1	353449.547900000	353449.547900000	246.429	246.429	67145740.220521203849.wav	98		RS	GROWL				Y
7005	Spectrogram 1	1	353450.087300000	353450.087300000	235.714	235.714	67145740.220521203849.wav	98		RS	BARK				Y
7006	Spectrogram 1	1	353450.626800000	353450.626800000	225.000	225.000	67145740.220521203849.wav	98		RS	GROWL				Y
7007	Spectrogram 1	1	353451.533300000	353451.533300000	396.429	396.429	67145740.220521203849.wav	98		RS	BARK				Y
7008	Spectrogram 1	1	353452.718300000	353452.718300000	300.000	300.000	67145740.220521203849.wav	98		RS	BARK				Y
7009	Spectrogram 1	1	353453.190400000	353453.190400000	257.143	257.143	67145740.220521203849.wav	98		RS	BARK				Y
7010	Spectrogram 1	1	353454.182700000	353454.182700000	235.714	235.714	67145740.220521203849.wav	98		RS	GROWL				Y
7011	Spectrogram 1	1	353454.963000000	353454.963000000	235.714	235.714	67145740.220521203849.wav	98		RS	BARK				Y
7013	Spectrogram 1	1	353557.355700000	353557.355700000	1060.714	1060.714	67145740.220521203849.wav	98		RS	YELP				Y
7014	Spectrogram 1	1	353561.174300000	353561.174300000	975.000	975.000	67145740.220521203849.wav	98		RS	YELP				Y
7017	Spectrogram 1	1	353687.648200000	353687.648200000	685.714	685.714	67145740.220521203849.wav	98		RS	YELP				Y
7018	Spectrogram 1	1	353793.362900000	353793.362900000	707.143	707.143	67145740.220521204349.wav	98		RS	BARK				Y
7019	Spectrogram 1	1	353793.690500000	353793.690500000	535.714	535.714	67145740.220521204349.wav	98		RS	YELP				Y
7020	Spectrogram 1	1	353793.912000000	353793.912000000	471.429	471.429	67145740.220521204349.wav	98		RS	BARK				Y
7021	Spectrogram 1	1	353794.249200000	353794.249200000	750.000	750.000	67145740.220521204349.wav	98		RS	YELP				Y
7022	Spectrogram 1	1	353794.740600000	353794.740600000	492.857	492.857	67145740.220521204349.wav	98		RS	BARK				Y
7023	Spectrogram 1	1	353833.357600000	353833.492500000	900.000	1189.286	67145740.220521204349.wav	98		RS	YELP				Y
7024	Spectrogram 1	1	353835.717900000	353835.717900000	1114.286	1114.286	67145740.220521204349.wav	98		RS	YELP				Y
7025	Spectrogram 1	1	353837.664000000	353837.837400000	610.714	1039.286	67145740.220521204349.wav	98		RS	YELP				Y
7026	Spectrogram 1	1	353838.101900000	353838.101900000	492.857	492.857	67145740.220521204349.wav	98		RS	BARK				Y
7027	Spectrogram 1	1	353964.959500000	353964.959500000	771.429	771.429	67145740.220521204349.wav	98		RS	YELP				Y
7028	Spectrogram 1	1	354614.599500000	354614.599500000	385.714	385.714	67145740.220521205349.wav	98		RS	BARK				Y
7029	Spectrogram 1	1	354615.746000000	354615.746000000	621.429	621.429	67145740.220521205349.wav	98		RS	YELP				Y
7030	Spectrogram 1	1	354616.343300000	354616.343300000	150.000	150.000	67145740.220521205349.wav	98		RS	GROWL				Y
7032	Spectrogram 1	1	355572.276000000	355572.276000000	1317.857	1317.857	67145740.220521211349.wav	98		RS	YELP			RS yelp	Y
7036	Spectrogram 1	1	356392.208600000	356392.208600000	932.143	932.143	67145740.220521212349.wav	98		RS	YELP				Y
7037	Spectrogram 1	1	356394.000500000	356394.000500000	782.143	782.143	67145740.220521212349.wav	98		RS	YELP				Y
7041	Spectrogram 1	1	356564.387600000	356572.291800000	696.429	1596.429	67145740.220521212849.wav	99		RS	YELP		8		Y
7042	Spectrogram 1	1	356566.690100000	356566.690100000	375.000	375.000	67145740.220521212849.wav	99		RS	BARK				Y
7043	Spectrogram 1	1	356570.774900000	356570.774900000	471.429	471.429	67145740.220521212849.wav	99		RS	BARK				Y
7044	Spectrogram 1	1	356571.348500000	356571.348500000	675.000	675.000	67145740.220521212849.wav	99		RS	BARK				Y
7045	Spectrogram 1	1	356571.955500000	356571.955500000	803.571	803.571	67145740.220521212849.wav	99		RS	BARK				Y
7046	Spectrogram 1	1	356572.437200000	356572.437200000	578.571	578.571	67145740.220521212849.wav	99		RS	BARK				Y
7047	Spectrogram 1	1	356584.084600000	356584.084600000	1060.714	1060.714	67145740.220521212849.wav	99		RS	YELP				Y
7052	Spectrogram 1	1	356871.789100000	356871.962500000	932.143	1178.571	67145740.220521213349.wav	99		RS	YELP				Y
7053	Spectrogram 1	1	356873.012600000	356873.214900000	878.571	996.429	67145740.220521213349.wav	99		RS	YELP				Y
7054	Spectrogram 1	1	356872.213000000	356872.213000000	889.286	889.286	67145740.220521213349.wav	99		RS	YELP				Y
7055	Spectrogram 1	1	356872.492300000	356872.492300000	353.571	353.571	67145740.220521213349.wav	99		RS	BARK				Y
7056	Spectrogram 1	1	356872.983700000	356872.983700000	300.000	300.000	67145740.220521213349.wav	99		RS	BARK				Y
7057	Spectrogram 1	1	356873.503900000	356873.503900000	267.857	267.857	67145740.220521213349.wav	99		RS	BARK				Y
7058	Spectrogram 1	1	356873.860400000	356873.860400000	964.286	964.286	67145740.220521213349.wav	99		RS	YELP				Y
7059	Spectrogram 1	1	356874.130100000	356874.130100000	396.429	396.429	67145740.220521213349.wav	99		RS	BARK				Y
7060	Spectrogram 1	1	356874.409500000	356874.409500000	846.429	846.429	67145740.220521213349.wav	99		RS	YELP				Y
7066	Spectrogram 1	1	357898.693100000	357898.693100000	803.571	803.571	67145740.220521214849.wav	99		RS	YELP				Y
7067	Spectrogram 1	1	357902.853200000	357902.853200000	246.429	246.429	67145740.220521214849.wav	99		RS	?			RS	Y
7068	Spectrogram 1	1	357903.537200000	357903.537200000	771.429	771.429	67145740.220521214849.wav	99		RS	YELP				Y
7069	Spectrogram 1	1	357908.581800000	357916.732100000	589.286	1328.571	67145740.220521214849.wav	99		RS	YELP		4		Y
7070	Spectrogram 1	1	357908.928700000	357913.418100000	64.286	450.000	67145740.220521214849.wav	99		RS	BARK		3		Y
7073	Spectrogram 1	1	358015.492900000	358015.801100000	621.429	1082.143	67145740.220521215349.wav	99		RS	YELP				Y
7075	Spectrogram 1	1	358043.944400000	358043.944400000	1264.286	1264.286	67145740.220521215349.wav	99		RS	YELP				Y
7076	Spectrogram 1	1	358044.272000000	358044.272000000	535.714	535.714	67145740.220521215349.wav	99		RS	BARK				Y
7077	Spectrogram 1	1	358044.734400000	358044.734400000	664.286	664.286	67145740.220521215349.wav	99		RS	BARK				Y
7078	Spectrogram 1	1	358044.464600000	358044.464600000	1007.143	1007.143	67145740.220521215349.wav	99		RS	YELP				Y
7079	Spectrogram 1	1	358074.829900000	358074.829900000	835.714	835.714	67145740.220521215349.wav	99		RS	YELP				Y
7088	Spectrogram 1	1	358937.071100000	358938.728100000	653.571	1210.714	67145740.220521220849.wav	99		RS	YELP		4		Y
7089	Spectrogram 1	1	358937.340800000	358938.882300000	117.857	471.429	67145740.220521220849.wav	99		RS	BARK		4		Y
7091	Spectrogram 1	1	358962.684200000	358965.584000000	53.571	535.714	67145740.220521220849.wav	99		RS	BARK		5		Y
7100	Spectrogram 1	1	359193.242000000	359193.242000000	1281.139	1281.139	67145740.220521221349.wav	99		RS	YELP				Y
7101	Spectrogram 1	1	359195.168800000	359195.168800000	1302.491	1302.491	67145740.220521221349.wav	99		RS	YELP				Y
7105	Spectrogram 1	1	359716.037600000	359723.320900000	64.057	533.808	67145740.220521221849.wav	99		RS	BARK		11		Y
7107	Spectrogram 1	1	359793.066000000	359793.268300000	875.445	1697.509	67145740.220521222349.wav	99		RS	YELP				Y
7108	Spectrogram 1	1	359795.397400000	359795.397400000	1099.644	1099.644	67145740.220521222349.wav	99		RS	YELP				Y
7109	Spectrogram 1	1	359796.418600000	359796.418600000	1249.110	1249.110	67145740.220521222349.wav	99		RS	YELP				Y
7110	Spectrogram 1	1	359799.588100000	359799.819400000	928.826	1483.986	67145740.220521222349.wav	99		RS	YELP				Y
7111	Spectrogram 1	1	359802.490600000	359802.644700000	1120.996	1494.662	67145740.220521222349.wav	99		RS	YELP				Y
7112	Spectrogram 1	1	359805.226600000	359805.226600000	1249.110	1249.110	67145740.220521222349.wav	99		RS	YELP				Y
7113	Spectrogram 1	1	359806.363400000	359806.363400000	1387.900	1387.900	67145740.220521222349.wav	99		RS	YELP				Y
7114	Spectrogram 1	1	359812.155100000	359812.347800000	971.530	1494.662	67145740.220521222349.wav	99		RS	YELP				Y
7115	Spectrogram 1	1	359835.518300000	359835.720600000	960.854	1612.100	67145740.220521222349.wav	99		RS	YELP				Y
7116	Spectrogram 1	1	359840.524400000	359840.524400000	1185.053	1185.053	67145740.220521222349.wav	99		RS	YELP				Y
7117	Spectrogram 1	1	359845.216100000	359845.360600000	992.883	1750.890	67145740.220521222349.wav	99		RS	YELP				Y
7118	Spectrogram 1	1	359846.786400000	359846.786400000	1313.167	1313.167	67145740.220521222349.wav	99		RS	YELP				Y
7119	Spectrogram 1	1	359850.219600000	359850.219600000	1387.900	1387.900	67145740.220521222349.wav	99		RS	YELP				Y
7120	Spectrogram 1	1	359856.038500000	359864.246600000	758.007	1911.032	67145740.220521222349.wav	99		RS	YELP		4		Y
7121	Spectrogram 1	1	359885.268700000	359900.585700000	800.712	1590.747	67145740.220521222349.wav	99		RS	YELP		5		Y
7123	Spectrogram 1	1	360058.403200000	360069.559300000	758.007	1740.214	67145740.220521222849.wav	100		RS	YELP		11		Y
7124	Spectrogram 1	1	360073.234100000	360073.436500000	768.683	1825.623	67145740.220521222849.wav	100		RS	YELP				Y
7125	Spectrogram 1	1	360073.532800000	360073.532800000	448.399	448.399	67145740.220521222849.wav	100		RS	BARK				Y
7126	Spectrogram 1	1	360073.744700000	360073.744700000	1131.673	1131.673	67145740.220521222849.wav	100		RS	YELP				Y
7127	Spectrogram 1	1	360075.806400000	360075.806400000	1355.872	1355.872	67145740.220521222849.wav	100		RS	YELP				Y
7128	Spectrogram 1	1	360076.070900000	360078.874400000	160.142	565.836	67145740.220521222849.wav	100		RS	BARK		6		Y
7129	Spectrogram 1	1	360076.282900000	360079.134500000	832.740	1430.605	67145740.220521222849.wav	100		RS	YELP		7		Y
7130	Spectrogram 1	1	360079.279000000	360079.452400000	854.093	1387.900	67145740.220521222849.wav	100		RS	YELP				Y
7131	Spectrogram 1	1	360082.121000000	360082.121000000	1185.053	1185.053	67145740.220521222849.wav	100		RS	YELP				Y
7132	Spectrogram 1	1	360084.808900000	360084.808900000	1302.491	1302.491	67145740.220521222849.wav	100		RS	YELP				Y
7133	Spectrogram 1	1	360085.774000000	360092.748900000	758.007	1516.014	67145740.220521222849.wav	100		RS	YELP		6		Y
7134	Spectrogram 1	1	360092.479200000	360092.479200000	405.694	405.694	67145740.220521222849.wav	100		RS	BARK				Y
7135	Spectrogram 1	1	360092.826000000	360092.826000000	384.342	384.342	67145740.220521222849.wav	100		RS	BARK				Y
7136	Spectrogram 1	1	360095.926400000	360104.173000000	832.740	1580.071	67145740.220521222849.wav	100		RS	YELP		7		Y
7137	Spectrogram 1	1	360096.388800000	360099.307900000	96.085	597.865	67145740.220521222849.wav	100		RS	BARK		7		Y
7138	Spectrogram 1	1	360105.844100000	360105.844100000	341.637	341.637	67145740.220521222849.wav	100		RS	BARK				Y
7139	Spectrogram 1	1	360633.940100000	360633.940100000	1398.577	1398.577	67145740.220521223849.wav	100		RS	YELP				Y
7142	Spectrogram 1	1	361453.007300000	361453.007300000	427.046	427.046	67145740.220521224849.wav	100		RS	BARK				Y
7143	Spectrogram 1	1	361453.373400000	361453.373400000	341.637	341.637	67145740.220521224849.wav	100		RS	BARK				Y
7144	Spectrogram 1	1	361454.392800000	361454.392800000	1003.559	1003.559	67145740.220521224849.wav	100		RS	YELP				Y
7145	Spectrogram 1	1	361541.832900000	361541.832900000	982.206	982.206	67145740.220521225349.wav	100		RS	YELP				Y
7163	Spectrogram 1	1	363338.601100000	363338.919000000	960.854	1259.786	67145740.220521232349.wav	100		RS	YELP				Y
7166	Spectrogram 1	1	363580.514800000	363580.514800000	277.580	277.580	67145740.220521232349.wav	100		RS	?			RS	Y
7168	Spectrogram 1	1	363721.741800000	363721.741800000	1056.940	1056.940	67145740.220521232849.wav	101		RS	YELP				Y
7169	Spectrogram 1	1	363727.714800000	363727.714800000	1142.349	1142.349	67145740.220521232849.wav	101		RS	YELP				Y
7185	Spectrogram 1	1	364863.262200000	364863.262200000	1014.235	1014.235	67145740.220521234849.wav	101		RS	YELP				Y
7186	Spectrogram 1	1	364868.489900000	364874.694100000	693.950	1419.929	67145740.220521234849.wav	101		RS	YELP		6		Y
7187	Spectrogram 1	1	364895.541000000	364895.541000000	683.274	683.274	67145740.220521234849.wav	101		RS	BARK				Y
7188	Spectrogram 1	1	364899.394600000	364901.639300000	619.217	1494.662	67145740.220521234849.wav	101		RS	YELP		5		Y
7189	Spectrogram 1	1	364904.272000000	364904.272000000	437.722	437.722	67145740.220521234849.wav	101		RS	BARK				Y
7190	Spectrogram 1	1	364905.813400000	364905.813400000	779.359	779.359	67145740.220521234849.wav	101		RS	YELP				Y
7191	Spectrogram 1	1	364906.169800000	364906.169800000	298.932	298.932	67145740.220521234849.wav	101		RS	BARK				Y
7192	Spectrogram 1	1	364906.632300000	364906.632300000	320.285	320.285	67145740.220521234849.wav	101		RS	BARK				Y
7193	Spectrogram 1	1	364907.499300000	364907.499300000	373.665	373.665	67145740.220521234849.wav	101		RS	BARK				Y
7194	Spectrogram 1	1	364906.696200000	364909.894700000	704.626	1366.548	67145740.220521234849.wav	101		RS	YELP		6		Y
7203	Spectrogram 1	1	365449.928800000	365449.928800000	181.495	181.495	67145740.220521235849.wav	101		RS	GROWL			RS growl	Y
7210	Spectrogram 1	1	365693.323500000	365695.394800000	74.733	309.609	67145740.220521235849.wav	101		RS	GROWL		2	RS growl	Y
7211	Spectrogram 1	1	365769.965600000	365769.965600000	213.523	213.523	67145740.220522000349.wav	101		RS	GROWL				Y
7212	Spectrogram 1	1	365776.696200000	365776.696200000	362.989	362.989	67145740.220522000349.wav	101		RS	GROWL				Y
7216	Spectrogram 1	1	366084.527700000	366084.527700000	1003.559	1003.559	67145740.220522000849.wav	101		RS	YELP				Y
7217	Spectrogram 1	1	366083.689600000	366087.225200000	85.409	982.206	67145740.220522000849.wav	101		RS	BARK		7		Y
7223	Spectrogram 1	1	366356.922200000	366356.922200000	501.779	501.779	67145740.220522001349.wav	101		RS	YELP				Y
7224	Spectrogram 1	1	366358.184200000	366358.184200000	512.456	512.456	67145740.220522001349.wav	101		RS	YELP				Y
7225	Spectrogram 1	1	366359.311400000	366359.311400000	512.456	512.456	67145740.220522001349.wav	101		RS	BARK				Y
7231	Spectrogram 1	1	366947.361000000	366947.572900000	886.121	1249.110	67145740.220522002349.wav	101		RS	YELP				Y
7232	Spectrogram 1	1	366949.509300000	366949.673100000	1024.911	1548.043	67145740.220522002349.wav	101		RS	YELP				Y
7240	Spectrogram 1	1	367447.638600000	367447.638600000	1120.996	1120.996	67145740.220522002849.wav	102		RS	YELP				
7245	Spectrogram 1	1	367696.017500000	367699.177400000	523.132	1217.082	67145740.220522003349.wav	102		RS	YELP		3		
7246	Spectrogram 1	1	367721.852100000	367721.852100000	950.178	950.178	67145740.220522003349.wav	102		RS	YELP				
7248	Spectrogram 1	1	367789.138900000	367790.622500000	683.274	1291.815	67145740.220522003349.wav	102		RS	YELP		4		
7250	Spectrogram 1	1	368015.671500000	368015.671500000	1227.758	1227.758	67145740.220522003849.wav	102		RS	YELP				
7252	Spectrogram 1	1	368098.504800000	368098.504800000	640.569	640.569	67145740.220522003849.wav	102		RS	YELP				
7253	Spectrogram 1	1	368131.434400000	368131.434400000	1024.911	1024.911	67145740.220522004349.wav	102		RS	YELP				
7254	Spectrogram 1	1	368134.170400000	368134.170400000	971.530	971.530	67145740.220522004349.wav	102		RS	YELP				
7255	Spectrogram 1	1	368134.546100000	368134.546100000	832.740	832.740	67145740.220522004349.wav	102		RS	YELP				
7256	Spectrogram 1	1	368564.485700000	368564.485700000	384.342	384.342	67145740.220522004849.wav	102		RS	BARK				
7257	Spectrogram 1	1	368564.842100000	368564.842100000	277.580	277.580	67145740.220522004849.wav	102		RS	BARK				
7258	Spectrogram 1	1	368797.105200000	368797.105200000	864.769	864.769	67145740.220522005349.wav	102		RS	YELP				
7259	Spectrogram 1	1	368797.375000000	368797.375000000	715.302	715.302	67145740.220522005349.wav	102		RS	YELP				
7260	Spectrogram 1	1	368812.013300000	368813.969000000	629.893	1494.662	67145740.220522005349.wav	102		RS	YELP		3		
7261	Spectrogram 1	1	368933.301600000	368935.228400000	277.580	1078.292	67145740.220522005349.wav	102		RS	YELP		3		
7262	Spectrogram 1	1	369508.976000000	369511.943200000	619.217	1099.644	67145740.220522010349.wav	102		RS	YELP		4		
7263	Spectrogram 1	1	369509.399900000	369511.740900000	74.733	459.075	67145740.220522010349.wav	102		RS	BARK		4		
7265	Spectrogram 1	1	369747.576400000	369747.846200000	854.093	1217.082	67145740.220522010849.wav	102		RS	YELP				
7266	Spectrogram 1	1	369748.616900000	369748.616900000	459.075	459.075	67145740.220522010849.wav	102		RS	BARK				
