Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
2775	Spectrogram 1	1	297106.045797487	297106.278209548	904.225	1352.113	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521045347.wav	67145740.220521045347.wav	0.2324	83.7551	X	0	1	X	Y		
2776	Spectrogram 1	1	297116.734628953	297117.117794782	946.479	1301.408	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521045347.wav	67145740.220521045347.wav	0.3832	94.4440	X	0	1	X	Y		
2777	Spectrogram 1	1	297120.836387747	297121.056236993	676.056	1022.535	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521045347.wav	67145740.220521045347.wav	0.2198	98.5457	X	0	1	X	Y		
2778	Spectrogram 1	1	297126.264129342	297126.948802709	50.704	338.028	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521045347.wav	67145740.220521045347.wav	0.6847	103.9735	Y	1	0	X	G		
2779	Spectrogram 1	1	298696.670894190	298697.641371577	84.507	1377.465	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521051847.wav	67145740.220521051847.wav	0.9705	174.2676	Y	3	1	X	BY		
2782	Spectrogram 1	1	298698.077825552	298699.836619522	59.155	1732.394	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521051847.wav	67145740.220521051847.wav	1.7588	175.6745	X	4	4	X	BY	TOO FAINT	
2783	Spectrogram 1	1	299001.167509045	299001.720272864	971.831	1478.873	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.5528	178.7295	X	0	1	X	Y		
2784	Spectrogram 1	1	299005.996624060	299006.216473307	895.775	1385.915	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2198	183.5586	X	0	1	X	Y		
2785	Spectrogram 1	1	299013.087959335	299013.332934209	777.465	1318.310	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2450	190.6500	X	0	1	X	Y		
2786	Spectrogram 1	1	299014.570371395	299014.966100039	1030.986	1360.563	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.3957	192.1324	X	0	1	X	Y		
2787	Spectrogram 1	1	299017.001275918	299017.170873908	1039.437	1233.803	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.1696	194.5633	X	0	1	X	Y		
2788	Spectrogram 1	1	299019.403953041	299019.648927916	912.676	1284.507	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2450	196.9659	X	0	1	X	Y		
2789	Spectrogram 1	1	299020.898927916	299021.382596258	743.662	1436.620	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.4837	198.4609	X	0	2	X	Y		
2790	Spectrogram 1	1	299025.233194975	299025.528421106	625.352	1047.887	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2952	202.7952	X	0	1	X	Y		
2791	Spectrogram 1	1	299031.768741709	299032.038842211	785.915	1301.408	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2701	209.3307	X	0	1	X	Y		
2792	Spectrogram 1	1	299038.453724479	299038.654729505	1022.535	1394.366	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2010	216.0157	X	0	1	X	Y		
2793	Spectrogram 1	1	299038.956237042	299039.301714429	752.113	1115.493	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.3455	216.5182	X	0	1	X	Y		
2794	Spectrogram 1	1	299040.784126489	299041.035382771	794.366	1140.845	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2513	218.3461	X	0	1	X	Y		
2795	Spectrogram 1	1	299044.096540204	299044.310108044	1022.535	1369.014	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2136	221.6585	X	0	1	X	Y		
2796	Spectrogram 1	1	299047.127358032	299047.523086675	878.873	2247.887	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.3957	224.6894	X	0	1	X	Y		
2797	Spectrogram 1	1	299053.323240534	299053.543089780	828.169	1149.296	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2198	230.8852	X	0	1	X	Y		
2798	Spectrogram 1	1	299055.496607368	299055.816959127	650.704	1335.211	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.3204	233.0586	X	0	1	X	Y		
2799	Spectrogram 1	1	299063.422682227	299063.667657101	591.549	1115.493	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.2450	240.9847	X	0	1	X	Y		
2800	Spectrogram 1	1	299083.847578894	299084.042302513	861.972	1250.704	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.1947	261.4096	X	0	1	X	Y		
2801	Spectrogram 1	1	299092.462720603	299092.789353769	954.930	1352.113	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052347.wav	67145740.220521052347.wav	0.3266	270.0247	X	0	1	X	Y		
2802	Spectrogram 1	1	299161.290032161	299161.717167839	591.549	1504.225	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052847.wav	67145740.220521052847.wav	0.4271	38.8399	X	0	1	X	Y		
2803	Spectrogram 1	1	299163.541606375	299164.188591300	126.761	1512.676	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521052847.wav	67145740.220521052847.wav	0.6470	41.0914	Y	1	1	X	BY		
2804	Spectrogram 1	1	300184.351453266	300184.590146734	667.606	1402.817	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521054347.wav	67145740.220521054347.wav	0.2387	161.8668	X	0	1	X	Y		
2805	Spectrogram 1	1	300196.488634673	300196.827830653	1090.141	1546.479	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521054347.wav	67145740.220521054347.wav	0.3392	174.0040	X	0	1	X	Y		
2806	Spectrogram 1	1	301193.114833682	301193.466592476	659.155	1149.296	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521055847.wav	67145740.220521055847.wav	0.3518	270.5157	X	0	1	X	Y		
2807	Spectrogram 1	1	301453.855274513	301455.055023257	33.803	540.845	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060347.wav	67145740.220521060347.wav	1.1997	231.2101	Y	1	0	X	G		
2808	Spectrogram 1	1	301698.620870120	301699.971372632	405.634	1132.394	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	1.3505	175.9524	X	0	1	X	Y		
2809	Spectrogram 1	1	301703.315199045	301704.640575929	608.451	988.732	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	1.3254	180.6467	X	0	1	X	Y		
2810	Spectrogram 1	1	301701.411932713	301702.266204070	549.296	794.366	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.8543	178.7434	X	0	1	X	Y		
2811	Spectrogram 1	1	301734.825002010	301735.471986935	616.901	1064.789	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.6470	212.1565	X	0	1	X	Y		
2812	Spectrogram 1	1	301736.784801005	301738.085052261	177.465	1419.718	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	1.3003	214.1163	X	0	1	X	Y		
2813	Spectrogram 1	1	301741.521975879	301745.699111558	33.803	1554.930	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	4.1771	218.8535	X	0	1	X	Y		
2814	Spectrogram 1	1	301747.645894975	301750.742628643	67.606	1580.282	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	3.0967	224.9774	X	0	1	X	Y		
2815	Spectrogram 1	1	301753.254044724	301754.924898995	490.141	1563.380	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	1.6709	230.5855	X	0	1	X	Y		
2816	Spectrogram 1	1	301758.350324163	301760.994796525	135.211	1056.338	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	2.6445	235.6818	X	0	1	X	Y		
2817	Spectrogram 1	1	301762.936499728	301765.116147969	363.380	1639.437	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	2.1796	240.2680	X	0	1	X	Y		
2818	Spectrogram 1	1	301766.491776110	301768.998057517	160.563	2247.887	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	2.5063	243.8233	X	0	1	X	Y		
2819	Spectrogram 1	1	301770.858031173	301774.199739715	456.338	2222.535	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	3.3417	248.1895	X	0	1	X	Y		
2821	Spectrogram 1	1	301778.707144991	301781.094079665	84.507	1521.127	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	2.3869	256.0386	X	0	1	X	Y		
2822	Spectrogram 1	1	301781.401868609	301781.841567102	456.338	980.282	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.4397	258.7334	X	0	1	X	Y		
2823	Spectrogram 1	1	301786.546561349	301787.005104062	574.648	938.028	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.4585	263.8781	X	0	1	X	Y		
2824	Spectrogram 1	1	301787.966159339	301788.399576424	557.746	1039.437	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.4334	265.2977	X	0	1	X	Y		
2825	Spectrogram 1	1	301794.546490452	301794.860560804	515.493	997.183	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.3141	271.8780	X	0	1	X	Y		
2826	Spectrogram 1	1	301797.401129368	301797.683792684	33.803	904.225	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.2827	274.7326	X	0	1	X	Y		
2827	Spectrogram 1	1	301799.662435900	301799.938817810	228.169	1250.704	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.2764	276.9939	X	0	1	X	Y		
2828	Spectrogram 1	1	301820.418960301	301820.733030653	169.014	1369.014	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521060847.wav	67145740.220521060847.wav	0.3141	297.7505	X	0	1	X	Y		
2829	Spectrogram 1	1	302777.631353266	302778.001956281	819.718	1335.211	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521062847.wav	67145740.220521062847.wav	0.3706	54.9019	X	0	1	X	Y		
2830	Spectrogram 1	1	302804.086509045	302804.469674874	735.211	1647.887	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521062847.wav	67145740.220521062847.wav	0.3832	81.3570	X	0	1	X	Y		
2831	Spectrogram 1	1	303704.110293031	303704.995971423	101.408	2028.169	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521064347.wav	67145740.220521064347.wav	0.8857	81.2761	Y	1	1	X	BY		
2832	Spectrogram 1	1	303705.153006599	303705.724614640	76.056	1512.676	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521064347.wav	67145740.220521064347.wav	0.5716	82.3188	Y	1	1	X	BY		
2833	Spectrogram 1	1	305678.991393719	305679.399685176	853.521	1318.310	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4083	256.0356	X	0	1	X	Y		
2834	Spectrogram 1	1	305680.486368593	305680.831845980	912.676	1487.324	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.3455	257.5305	X	0	1	X	Y		
2835	Spectrogram 1	1	305682.684861055	305683.124559548	692.958	1242.254	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4397	259.7290	X	0	1	X	Y		
2836	Spectrogram 1	1	305683.470036935	305683.872046985	726.761	1309.859	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4020	260.5142	X	0	1	X	Y		
2837	Spectrogram 1	1	305684.274057035	305684.581845980	946.479	1453.521	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.3078	261.3182	X	0	1	X	Y		
2838	Spectrogram 1	1	305691.417980905	305691.826272362	828.169	1259.155	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4083	268.4621	X	0	1	X	Y		
2839	Spectrogram 1	1	305692.385317588	305692.743357789	870.423	1284.507	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.3580	269.4295	X	0	1	X	Y		
2840	Spectrogram 1	1	305695.199387940	305695.620242211	701.408	1081.690	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4209	272.2436	X	0	1	X	Y		
2841	Spectrogram 1	1	305696.524764824	305696.945619096	709.859	1267.606	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4209	273.5689	X	0	1	X	Y		
2842	Spectrogram 1	1	305701.620467337	305702.104135678	785.915	1166.197	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.4837	278.6646	X	0	1	X	Y		
2843	Spectrogram 1	1	305707.048018737	305707.274149391	743.662	1014.085	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.2261	284.0922	X	0	1	X	Y		
2844	Spectrogram 1	1	305709.189978536	305709.365857933	828.169	1107.042	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.1759	286.2341	X	0	1	X	Y		
2845	Spectrogram 1	1	305712.839250930	305713.398296157	600.000	1208.451	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.5590	289.8834	X	0	1	X	Y		
2846	Spectrogram 1	1	305715.545173584	305715.708490167	802.817	1123.944	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.1633	292.5893	X	0	1	X	Y		
2847	Spectrogram 1	1	305718.070299213	305718.359243936	667.606	1419.718	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521071347.wav	67145740.220521071347.wav	0.2889	295.1145	X	0	1	X	Y		
2848	Spectrogram 1	1	306206.699723116	306207.013793467	1022.535	1757.746	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521072347.wav	67145740.220521072347.wav	0.3141	183.6429	X	0	1	X	Y		
2849	Spectrogram 1	1	306494.068835844	306494.897981572	67.606	481.690	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521072847.wav	67145740.220521072847.wav	0.8291	171.0233	Y	1	0	X	G		
2850	Spectrogram 1	1	307288.726409985	307289.166108477	650.704	1166.197	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521074347.wav	67145740.220521074347.wav	0.4397	65.5951	X	0	1	X	Y		
2851	Spectrogram 1	1	307305.070324362	307305.629369588	718.310	1132.394	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521074347.wav	67145740.220521074347.wav	0.5590	81.9390	X	0	2	X	Y		
2852	Spectrogram 1	1	308814.752894850	308815.927517966	50.704	464.789	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521080847.wav	67145740.220521080847.wav	1.1746	91.4639	Y	1	0	X	G		
2853	Spectrogram 1	1	308845.379604523	308845.612016583	1055.866	1617.318	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521080847.wav	67145740.220521080847.wav	0.2324	122.0906	X	0	1	X	Y		
2854	Spectrogram 1	1	308847.898448744	308848.250207538	787.709	1324.022	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521080847.wav	67145740.220521080847.wav	0.3518	124.6094	X	0	1	X	Y		
2855	Spectrogram 1	1	308873.028141709	308873.436433166	879.888	1256.983	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521080847.wav	67145740.220521080847.wav	0.4083	149.7391	X	0	1	X	Y		
2856	Spectrogram 1	1	308940.068660302	308940.326197990	921.788	1307.263	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521080847.wav	67145740.220521080847.wav	0.2575	216.7797	X	0	1	X	Y		
2857	Spectrogram 1	1	309184.122487173	309184.499371596	67.039	1541.899	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521081347.wav	67145740.220521081347.wav	0.3769	160.8162	Y	1	1	X	BY		
2858	Spectrogram 1	1	309185.529522349	309185.874999736	812.849	2312.849	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521081347.wav	67145740.220521081347.wav	0.3455	162.2232	X	0	1	X	Y		
2859	Spectrogram 1	1	309186.923994711	309187.250627877	804.469	2237.430	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521081347.wav	67145740.220521081347.wav	0.3266	163.6177	X	0	1	X	Y		
2861	Spectrogram 1	1	309193.743104523	309193.956672362	712.291	1005.587	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521081347.wav	67145740.220521081347.wav	0.2136	170.4368	X	0	1	X	Y		
2862	Spectrogram 1	1	309694.153528411	309696.245236954	117.318	2187.151	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521082347.wav	67145740.220521082347.wav	2.0917	70.7657	Y	5	1	X	BY	GOOD	
2863	Spectrogram 1	1	309909.488053266	309909.795842211	812.849	1097.765	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521082347.wav	67145740.220521082347.wav	0.3078	286.1002	X	0	1	X	Y		
2864	Spectrogram 1	1	309912.075992965	309912.446595980	879.888	1315.642	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521082347.wav	67145740.220521082347.wav	0.3706	288.6882	X	0	1	X	Y		
2865	Spectrogram 1	1	312660.099183417	312660.507474874	653.631	1047.486	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521091347.wav	67145740.220521091347.wav	0.4083	36.4635	X	0	1	X	Y		
2866	Spectrogram 1	1	312700.458426382	312700.829029397	1240.223	1793.296	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521091347.wav	67145740.220521091347.wav	0.3706	76.8228	X	0	1	X	Y		
2867	Spectrogram 1	1	312701.335042182	312701.649112533	1106.145	1500.000	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521091347.wav	67145740.220521091347.wav	0.3141	77.6994	X	0	1	X	Y		
2868	Spectrogram 1	1	312703.100117558	312703.370218061	1064.246	1458.101	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521091347.wav	67145740.220521091347.wav	0.2701	79.4644	X	0	1	X	Y		
2869	Spectrogram 1	1	312704.155393940	312704.337554744	1248.603	1583.799	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521091347.wav	67145740.220521091347.wav	0.1822	80.5197	X	0	1	X	Y		
2870	Spectrogram 1	1	313313.681236251	313314.522944794	117.318	1692.737	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.8417	89.9652	Y	1	2	X	BY		
2871	Spectrogram 1	1	313312.745306603	313312.933748814	854.749	1324.022	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.1884	89.0293	X	0	1	X	Y		
2872	Spectrogram 1	1	313318.611233792	313320.973042837	108.939	1634.078	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	2.3618	94.8952	Y	3	4	X	BY		
2873	Spectrogram 1	1	313323.902142548	313324.109428980	863.128	1223.464	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.2073	100.1861	X	0	1	X	Y		
2874	Spectrogram 1	1	313324.624504357	313326.584303352	33.520	1516.760	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	1.9598	100.9085	Y	3	3	X	BY		
2875	Spectrogram 1	1	313332.599691787	313332.951450581	83.799	1349.162	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.3518	108.8837	Y	1	1	X	BY		
2876	Spectrogram 1	1	313333.598435506	313333.768033496	58.659	477.654	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.1696	109.8824	Y	1	0	X	B		
2877	Spectrogram 1	1	313333.994164149	313334.132355104	100.559	460.894	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.1382	110.2782	Y	1	0	X	B		
2878	Spectrogram 1	1	313334.371048571	313334.534365154	67.039	460.894	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.1633	110.6551	Y	1	0	X	B		
2879	Spectrogram 1	1	313334.794625683	313336.810957341	83.799	1223.464	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	2.0163	111.0786	Y	4	3	X	BY		
2880	Spectrogram 1	1	313348.672900692	313348.886468531	125.698	1122.905	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	0.2136	124.9569	Y	1	0	X	B		
2881	Spectrogram 1	1	313349.948026320	313351.656569034	58.659	1181.564	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521092347.wav	67145740.220521092347.wav	1.7085	126.2320	Y	3	3	X	BY		
2882	Spectrogram 1	1	314852.418565272	314852.870826579	737.430	1634.078	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.4523	128.5969	X	0	1	X	Y		
2883	Spectrogram 1	1	314861.170904523	314861.660854271	628.492	1466.480	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.4899	137.3492	X	0	1	X	Y		
2884	Spectrogram 1	1	314867.355832161	314867.764123618	720.670	1189.944	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.4083	143.5342	X	0	1	X	Y		
2885	Spectrogram 1	1	314869.623420100	314870.402314573	653.631	1039.106	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.7789	145.8017	X	0	1	X	Y		
2886	Spectrogram 1	1	314873.128420603	314873.656058794	653.631	1231.844	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.5276	149.3067	X	0	1	X	Y		
2887	Spectrogram 1	1	314876.030430653	314876.300531156	745.810	1064.246	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.2701	152.2088	X	0	1	X	Y		
2888	Spectrogram 1	1	314876.702541206	314877.041737186	720.670	1055.866	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521095347.wav	67145740.220521095347.wav	0.3392	152.8809	X	0	1	X	Y		
2889	Spectrogram 1	1	315554.445949817	315554.690924691	997.207	1416.201	D:\ringed-seal-data\Ulu_2022\ST2\Site27\67145740.220521100347.wav	67145740.220521100347.wav	0.2450	230.5873	X	0	1	X	Y		
